GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35025","Lea, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",165434,171944,185377,198062,219948,260553,300498,324099,365167,416200,474627,566601,691093,773173,770216,795364,823262,734324,698444,726837,738739,756369,811053,838640,890970,887600,935701,974003,1022496,1040311,996564,1121523,1247638,1221786,1295143,1388558,1537496,1754107,1936510,2303613,2078755,2197718,2521994,2865113,2718225,2870067,2884009,2626203,2755243,3264191,3527081,3400798,3481810,3966004,4205221,4462969
 "35025","Lea, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",49700,49647,50023,49715,48901,49473,51608,53084,52877,53936,55374,56747,59717,64227,66164,64992,65293,64312,60094,58079,56829,55506,55336,56410,56652,57010,56613,56543,56430,56912,56399,55264,55377,56340,56643,57471,58331,59541,61058,62737,64483,64667,65478,66992,69524,71345,72922,71993,71023,71804,73664,74643,73070,72300,73503,75151
 "35025","Lea, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3329,3463,3706,3984,4498,5267,5823,6105,6906,7717,8571,9985,11573,12038,11641,12238,12609,11418,11623,12515,12999,13627,14657,14867,15727,15569,16528,17226,18120,18279,17670,20294,22530,21686,22865,24161,26358,29460,31716,36719,32237,33985,38517,42768,39098,40228,39549,36479,38794,45460,47881,45561,47650,54855,57212,59387
 "35027","Lincoln, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",21526,24954,27284,33267,38534,41413,48955,54664,61033,71619,83444,89928,105415,121218,135256,152920,155014,162531,159904,165991,183803,194975,214887,233048,251796,267995,285521,304579,325385,348804,358363,395948,430227,453824,464375,491243,519359,548732,600568,640125,629550,638531,672452,736529,702368,749339,777664,764991,759877,788844,827722,932554,999336,1045641,1100021,1146501
 "35027","Lincoln, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",7600,7611,7831,8156,8395,9107,9474,9768,10042,10216,10520,11041,11211,11667,12590,13292,13359,13190,12970,12639,12281,12258,12891,13437,14101,14933,15869,16780,17676,18373,18837,19477,19333,19467,19930,20242,20453,20588,20442,20458,20521,20460,20456,20283,20104,19763,19555,19649,19764,19906,20064,20304,20403,20339,20047,20025
 "35027","Lincoln, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2832,3279,3484,4079,4590,4547,5167,5596,6078,7010,7932,8145,9403,10390,10743,11505,11604,12322,12329,13133,14966,15906,16670,17344,17857,17946,17992,18151,18408,18985,19024,20329,22254,23312,23300,24269,25393,26653,29379,31290,30678,31209,32873,36313,34937,37916,39768,38933,38448,39628,41254,45930,48980,51411,54872,57253
 "35028","Los Alamos, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",77718,85810,92966,101578,108669,122303,142080,165179,180232,200269,227104,251281,287821,323634,349989,398400,445918,465526,502391,492631,525714,571278,598495,635729,662471,664332,717378,708078,752281,805306,817963,832078,875015,968780,1048001,1083620,1132565,1100385,1056362,1110638,1073583,1097707,1152669,1135407,1075918,1112066,1138602,1219528,1259761,1335105,1393203,1456709,1582635,1678439,1801491,1935591
 "35028","Los Alamos, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",15100,15266,15480,15043,15317,15051,15674,15979,16299,16825,17673,17592,17555,17795,17492,17817,17928,18066,18120,18097,18112,18144,18081,18139,18434,18616,18750,18370,18404,18482,18509,18263,17610,18060,18408,18416,18407,18477,18281,17924,17742,17993,18230,18235,17951,17805,17817,18205,18735,18969,19328,19422,19397,19259,19420,19675
 "35028","Los Alamos, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5147,5621,6006,6753,7095,8126,9065,10337,11058,11903,12850,14284,16395,18187,20009,22361,24873,25768,27726,27222,29026,31486,33101,35048,35937,35686,38260,38545,40876,43572,44193,45561,49689,53642,56932,58841,61529,59554,57785,61964,60511,61007,63229,62265,59936,62458,63905,66989,67241,70384,72082,75003,81592,87151,92765,98378
 "35029","Luna, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",33108,34213,39962,44441,49974,53290,62041,68035,77986,87276,90245,99288,115372,124977,134612,143856,152852,170745,172888,189328,203386,209335,230604,258548,280566,286676,303938,325575,335489,350584,358635,382892,413960,449235,470667,486043,537141,566994,598355,603330,617433,671858,680338,674638,673123,698613,726544,729479,719157,749976,788091,907978,996101,983749,1021075,1055314
