event_time,beta,se,z,n,omitted,outcome,spec,tier
5,0.17364810772603012,0.15910966137096683,1.091373749587504,1587,False,nonfirearm_suicide_rate,eb,expanded
-5,1.0938666190551807,0.32928238954776845,3.3219712130900194,1587,False,total_suicide_rate,unweighted,all
-4,0.5618866709306585,0.38354252449964416,1.4649918458550997,1587,False,total_suicide_rate,unweighted,all
-3,0.22932788595405112,0.1925780795557763,1.1908306827186477,1587,False,total_suicide_rate,unweighted,all
-2,0.04135125677607104,0.331065926363004,0.1249033907848632,1587,False,total_suicide_rate,unweighted,all
-1,0.0,0.0,0.0,0,True,total_suicide_rate,unweighted,all
0,-0.25665711386766205,0.2404007592859876,-1.0676218936660489,1587,False,total_suicide_rate,unweighted,all
1,-0.24983195302960154,0.29269840484972154,-0.8535473678371132,1587,False,total_suicide_rate,unweighted,all
2,-0.2074129511471584,0.3269645953593318,-0.6343590532155722,1587,False,total_suicide_rate,unweighted,all
3,-0.33952609304142467,0.23359401890810833,-1.453487955849538,1587,False,total_suicide_rate,unweighted,all
4,-0.6690235381863054,0.2253219770607182,-2.9691890108261463,1587,False,total_suicide_rate,unweighted,all
5,-0.6574382351681192,0.42598579825270844,-1.5433336929652892,1587,False,total_suicide_rate,unweighted,all
-5,0.5081057031955959,0.31133415087665844,1.632026880972954,1587,False,total_suicide_rate,ra,minimal
-4,0.06684360881828079,0.3408521264765012,0.19610735455654865,1587,False,total_suicide_rate,ra,minimal
-3,-0.16240620257396374,0.19574668700312564,-0.829675357782022,1587,False,total_suicide_rate,ra,minimal
-2,-0.33298552922645563,0.3345294872935724,-0.9953846876710098,1587,False,total_suicide_rate,ra,minimal
-1,0.0,0.0,0.0,0,True,total_suicide_rate,ra,minimal
0,-0.3053951927563466,0.18317599803894968,-1.6672227585811148,1587,False,total_suicide_rate,ra,minimal
1,0.0172379305938883,0.2959919981027958,0.05823782637496064,1587,False,total_suicide_rate,ra,minimal
2,0.3662332837895659,0.3144592479096787,1.1646446597581321,1587,False,total_suicide_rate,ra,minimal
3,0.1844259006378633,0.2556751215202293,0.7213290817709509,1587,False,total_suicide_rate,ra,minimal
4,-0.03471046315812254,0.26689327817219755,-0.130053718084753,1587,False,total_suicide_rate,ra,minimal
5,0.2893457761342892,0.4651881125928371,0.621997356126646,1587,False,total_suicide_rate,ra,minimal
-5,1.0938666190551807,0.32928238954776845,3.3219712130900194,1587,False,total_suicide_rate,eb,minimal
-4,0.5618866709306585,0.38354252449964416,1.4649918458550997,1587,False,total_suicide_rate,eb,minimal
-3,0.22932788595405112,0.1925780795557763,1.1908306827186477,1587,False,total_suicide_rate,eb,minimal
-2,0.04135125677607104,0.331065926363004,0.1249033907848632,1587,False,total_suicide_rate,eb,minimal
-1,0.0,0.0,0.0,0,True,total_suicide_rate,eb,minimal
0,-0.25665711386766205,0.2404007592859876,-1.0676218936660489,1587,False,total_suicide_rate,eb,minimal
1,-0.24983195302960154,0.29269840484972154,-0.8535473678371132,1587,False,total_suicide_rate,eb,minimal
2,-0.2074129511471584,0.3269645953593318,-0.6343590532155722,1587,False,total_suicide_rate,eb,minimal
3,-0.33952609304142467,0.23359401890810833,-1.453487955849538,1587,False,total_suicide_rate,eb,minimal
4,-0.6690235381863054,0.2253219770607182,-2.9691890108261463,1587,False,total_suicide_rate,eb,minimal
5,-0.6574382351681192,0.42598579825270844,-1.5433336929652892,1587,False,total_suicide_rate,eb,minimal
-5,1.0938666190551807,0.32928238954776845,3.3219712130900194,1587,False,total_suicide_rate,eb,headline
-4,0.5618866709306585,0.38354252449964416,1.4649918458550997,1587,False,total_suicide_rate,eb,headline
-3,0.22932788595405112,0.1925780795557763,1.1908306827186477,1587,False,total_suicide_rate,eb,headline
-2,0.04135125677607104,0.331065926363004,0.1249033907848632,1587,False,total_suicide_rate,eb,headline
-1,0.0,0.0,0.0,0,True,total_suicide_rate,eb,headline
0,-0.25665711386766205,0.2404007592859876,-1.0676218936660489,1587,False,total_suicide_rate,eb,headline
1,-0.24983195302960154,0.29269840484972154,-0.8535473678371132,1587,False,total_suicide_rate,eb,headline
2,-0.2074129511471584,0.3269645953593318,-0.6343590532155722,1587,False,total_suicide_rate,eb,headline
3,-0.33952609304142467,0.23359401890810833,-1.453487955849538,1587,False,total_suicide_rate,eb,headline
4,-0.6690235381863054,0.2253219770607182,-2.9691890108261463,1587,False,total_suicide_rate,eb,headline
5,-0.6574382351681192,0.42598579825270844,-1.5433336929652892,1587,False,total_suicide_rate,eb,headline
-5,1.0938666190551807,0.32928238954776845,3.3219712130900194,1587,False,total_suicide_rate,eb,expanded
-4,0.5618866709306585,0.38354252449964416,1.4649918458550997,1587,False,total_suicide_rate,eb,expanded
-3,0.22932788595405112,0.1925780795557763,1.1908306827186477,1587,False,total_suicide_rate,eb,expanded
-2,0.04135125677607104,0.331065926363004,0.1249033907848632,1587,False,total_suicide_rate,eb,expanded
-1,0.0,0.0,0.0,0,True,total_suicide_rate,eb,expanded
0,-0.25665711386766205,0.2404007592859876,-1.0676218936660489,1587,False,total_suicide_rate,eb,expanded
1,-0.24983195302960154,0.29269840484972154,-0.8535473678371132,1587,False,total_suicide_rate,eb,expanded
2,-0.2074129511471584,0.3269645953593318,-0.6343590532155722,1587,False,total_suicide_rate,eb,expanded
3,-0.33952609304142467,0.23359401890810833,-1.453487955849538,1587,False,total_suicide_rate,eb,expanded
4,-0.6690235381863054,0.2253219770607182,-2.9691890108261463,1587,False,total_suicide_rate,eb,expanded
