year	state	division	total_population	fss	homicide_rate	firearm_homicide_rate	nonfirearm_homicide_rate	firearm_suicides	total_suicides	firearm_homicides	nonfirearm_homicides	total_homicides	nextyearfss
2006	"Oregon"	"Pacific"	3700758	0.530224525	3.053428514	1.70235395	1.351074564	307	579	63	50	113	0.550505051
2006	"Pennsylvania"	"Middle Atlantic"	12440621	0.525787966	6.181363454	4.76664308	1.414720374	734	1396	593	176	769	0.499305556
2006	"Rhode Island"	"New England"	1067610	0.3	3.653019361	1.779676099	1.873343262	27	90	19	20	39	0.25
2006	"South Carolina"	"South Atlantic"	4321249	0.601145038	9.048309875	6.34075935	2.707550525	315	524	274	117	391	0.586792453
2006	"South Dakota"	"West North Central"	781919	0.568	2.685700181	0.383671454	2.302028727	71	125	3	18	21	0.431372549
2006	"Tennessee"	"East South Central"	6038803	0.651029748	8.04795255	5.464659139	2.583293411	569	874	330	156	486	0.645734597
2006	"Texas"	"West South Central"	23507783	0.559777968	6.240486396	4.39428933	1.846197066	1311	2342	1033	434	1467	0.580658436
2006	"Utah"	"Mountain"	2550063	0.522099448	2.039165307	1.137226806	0.901938501	189	362	29	23	52	0.521164021
2006	"Vermont"	"New England"	623908	0.530864198	2.083640537	1.28224033	0.801400206	43	81	8	5	13	0.483146067
2006	"Virginia"	"South Atlantic"	7642884	0.569634703	5.36446713	3.715874793	1.648592338	499	876	284	126	410	0.555302166
2006	"Washington"	"Pacific"	6395798	0.490729295	3.455393682	1.92313766	1.532256022	397	809	123	98	221	0.477456647
2006	"West Virginia"	"South Atlantic"	1818470	0.665427509	5.334154537	3.134503181	2.199651355	179	269	57	40	97	0.683333333
2006	"Wisconsin"	"East North Central"	5556506	0.446268657	3.491402691	1.97966132	1.511741371	299	670	110	84	194	0.467496542
2006	"Wyoming"	"Mountain"	515004	0.620689655	1.747559242	0.970866246	0.776692997	72	116	5	4	9	0.663366337
2007	"Alabama"	"East South Central"	4627851	0.668918919	10.37198475	8.167937991	2.20404676	396	592	378	102	480	0.701986755
2007	"Alaska"	"Pacific"	683478	0.630872483	7.315524421	3.65776221	3.65776221	94	149	25	25	50	0.686390533
2007	"Arizona"	"Mountain"	6338755	0.543307087	8.329711434	5.584692893	2.745018541	552	1016	354	174	528	0.555555556
2007	"Arkansas"	"West South Central"	2834797	0.606965174	8.572042372	5.397211864	3.174830508	244	402	153	90	243	0.615212528
2007	"California"	"Pacific"	36553215	0.394780677	6.500112234	4.65348944	1.846622794	1422	3602	1701	675	2376	0.391523179
2007	"Colorado"	"Mountain"	4861515	0.488286067	3.558561477	1.871844476	1.686717001	396	811	91	82	173	0.481942715
2007	"Connecticut"	"New England"	3502309	0.287822878	3.026574754	1.913023665	1.113551089	78	271	67	39	106	0.346031746
2007	"Delaware"	"South Atlantic"	864764	0.484210526	5.550647344	3.46915459	2.081492754	46	95	30	18	48	0.376146789
2007	"District of Columbia"	"South Atlantic"	588292	0.277777778	27.02739456	21.92788615	5.099508407	10	36	129	30	159	0.279069767
2007	"Florida"	"South Atlantic"	18251243	0.496327793	7.254300433	5.12293875	2.131361683	1284	2587	935	389	1324	0.509854015
2007	"Georgia"	"South Atlantic"	9544750	0.642928786	8.077739071	5.835668823	2.242070248	641	997	557	214	771	0.627930683
2007	"Hawaii"	"Pacific"	1283388	0.203007519	1.870050211	0.545431311	1.324618899	27	133	7	17	24	0.210526316
2007	"Idaho"	"Mountain"	1499402	0.659192825	3.201276242	1.934104396	1.267171846	147	223	29	19	48	0.591269841
2007	"Illinois"	"East North Central"	12852548	0.381768953	6.714621879	4.473821066	2.240800812	423	1108	575	288	863	0.365609349
2007	"Indiana"	"East North Central"	6345289	0.496202532	5.894136579	3.955690592	1.938445987	392	790	251	123	374	0.556242274
2007	"Iowa"	"West North Central"	2988047	0.413043478	1.706800462	0.602400163	1.104400299	133	322	18	33	51	0.473684211
2007	"Kansas"	"West North Central"	2775997	0.557591623	4.142655774	2.557639652	1.585016122	213	382	71	44	115	0.548961424
2007	"Kentucky"	"East South Central"	4241474	0.650231125	5.021839106	3.583659831	1.438179274	422	649	152	61	213	0.64379085
2007	"Louisiana"	"West South Central"	4293204	0.641762452	14.60447722	11.36680204	3.237675172	335	522	488	139	627	0.659774436
2007	"Maine"	"New England"	1317207	0.471204188	1.973873507	1.138773177	0.83510033	90	191	15	11	26	0.569060773
2007	"Maryland"	"South Atlantic"	5618344	0.44980695	10.19873472	7.546707713	2.652027003	233	518	424	149	573	0.518737673
2007	"Massachusetts"	"New England"	6449755	0.220930233	2.914839401	1.783013463	1.131825938	114	516	115	73	188	0.231827112
2007	"Michigan"	"East North Central"	10071822	0.4933687	6.989797874	5.023917222	1.965880652	558	1131	506	198	704	0.483050847
2007	"Minnesota"	"West North Central"	5197621	0.469026549	2.30874856	1.346769993	0.961978567	265	565	70	50	120	0.491496599
2007	"Mississippi"	"East South Central"	2918785	0.704545455	9.798597704	7.503122018	2.295475686	279	396	219	67	286	0.699266504
2007	"Missouri"	"West North Central"	5878415	0.559405941	6.532373097	4.508017893	2.024355205	452	808	265	119	384	0.540436457
2007	"Montana"	"Mountain"	957861	0.612244898	2.505582752	1.56598922	0.939593532	120	196	15	9	24	0.650246305
2007	"Nebraska"	"West North Central"	1774571	0.491712707	4.000966994	2.423120856	1.577846139	89	181	43	28	71	0.513089005
2007	"Nevada"	"Mountain"	2565382	0.575692964	7.328343303	5.106451983	2.221891321	270	469	131	57	188	0.551136364
2007	"New Hampshire"	"New England"	1315828	0.449367089	1.063968847	0.455986649	0.607982198	71	158	6	8	14	0.474860335
2007	"New Jersey"	"Middle Atlantic"	8685920	0.276845638	4.639692744	3.177556321	1.462136423	165	596	276	127	403	0.285016287
2007	"New Mexico"	"Mountain"	1969915	0.471321696	8.12217786	3.959561707	4.162616153	189	401	78	82	160	0.465393795
2007	"New York"	"Middle Atlantic"	19297729	0.316582915	4.352843798	2.704981503	1.647862295	441	1393	522	318	840	0.305555556
2007	"North Carolina"	"South Atlantic"	9061032	0.565176909	7.438446305	5.054611881	2.383834424	607	1074	458	216	674	0.575731497
2007	"North Dakota"	"West North Central"	639715	0.515789474	2.188474555	0.781598055	1.4068765	49	95	5	9	14	0.639534884
2007	"Ohio"	"East North Central"	11466917	0.508880309	5.572552762	3.601665557	1.970887205	659	1295	413	226	639	0.484419263
2007	"Oklahoma"	"West South Central"	3617316	0.601145038	6.938846371	4.174365745	2.764480626	315	524	151	100	251	0.605954466
2007	"Oregon"	"Pacific"	3747455	0.550505051	2.161466916	1.1474454	1.014021516	327	594	43	38	81	0.557692308
2007	"Pennsylvania"	"Middle Atlantic"	12432792	0.499305556	6.032434227	4.455958082	1.576476145	719	1440	554	196	750	0.500324886
2007	"Rhode Island"	"New England"	1057832	0.25	2.268791264	1.228928601	1.039862663	24	96	13	11	24	0.209090909
2007	"South Carolina"	"South Atlantic"	4407709	0.586792453	8.666633845	5.785318405	2.881315441	311	530	255	127	382	0.607079646
2007	"South Dakota"	"West North Central"	796215	0.431372549	1.883913265	0.627971088	1.255942176	44	102	5	10	15	0.548387097
2007	"Tennessee"	"East South Central"	6156719	0.645734597	7.715148279	5.571149179	2.143999101	545	844	343	132	475	0.625899281
2007	"Texas"	"West South Central"	23904380	0.580658436	6.25408398	4.304650445	1.949433535	1411	2430	1029	466	1495	0.591283863
2007	"Utah"	"Mountain"	2645330	0.521164021	2.570567755	1.51209868	1.058469076	197	378	40	28	68	0.502564103
2007	"Vermont"	"New England"	621254	0.483146067	2.092541859	1.448682825	0.643859034	43	89	9	4	13	0.468085106
2007	"Virginia"	"South Atlantic"	7712091	0.555302166	5.44599383	3.993728808	1.452265021	487	877	308	112	420	0.554497354
2007	"Washington"	"Pacific"	6468424	0.477456647	3.107402978	1.917004822	1.190398156	413	865	124	77	201	0.495485327
2007	"West Virginia"	"South Atlantic"	1812035	0.683333333	4.746045192	2.538582312	2.20746288	205	300	46	40	86	0.659003831
2007	"Wisconsin"	"East North Central"	5601640	0.467496542	3.606086789	2.356452753	1.249634036	338	723	132	70	202	0.464864865
2007	"Wyoming"	"Mountain"	522830	0.663366337	3.251534916	1.530134078	1.721400838	67	101	8	9	17	0.701612903
2008	"Alabama"	"East South Central"	4661900	0.701986755	9.73851863	7.486218066	2.252300564	424	604	349	105	454	0.711738484
2008	"Alaska"	"Pacific"	686293	0.686390533	4.225600436	2.185655398	2.039945038	116	169	15	14	29	0.552447552
2008	"Arizona"	"Mountain"	6500180	0.555555556	7.292105757	5.122935057	2.1691707	540	972	333	141	474	0.570754717
2008	"Arkansas"	"West South Central"	2855390	0.615212528	7.494597936	5.078115424	2.416482512	275	447	145	69	214	0.67535545
2008	"California"	"Pacific"	36756666	0.391523179	6.202956492	4.268613481	1.934343011	1478	3775	1569	711	2280	0.397331938
2008	"Colorado"	"Mountain"	4939456	0.481942715	3.927558014	2.20672074	1.720837274	387	803	109	85	194	0.482465462
2008	"Connecticut"	"New England"	3501252	0.346031746	3.627273901	2.484825428	1.142448473	109	315	87	40	127	0.294303797
2008	"Delaware"	"South Atlantic"	873092	0.376146789	7.444805358	6.184915221	1.259890138	41	109	54	11	65	0.355140187
2008	"District of Columbia"	"South Atlantic"	591833	0.279069767	27.71051969	20.61392318	7.096596506	12	43	122	42	164	0
2008	"Florida"	"South Atlantic"	18328340	0.509854015	7.092840923	4.83404389	2.258797032	1397	2740	886	414	1300	0.515045486
2008	"Georgia"	"South Atlantic"	9685744	0.627930683	7.351009897	5.317092833	2.033917064	616	981	515	197	712	0.655202822
2008	"Hawaii"	"Pacific"	1288198	0.210526316	2.173578906	0.853905999	1.319672907	28	133	11	17	28	0.205714286
2008	"Idaho"	"Mountain"	1523816	0.591269841	1.640618027	0.853121374	0.787496653	149	252	13	12	25	0.578947368
2008	"Illinois"	"East North Central"	12901564	0.365609349	6.758870475	4.890879896	1.867990579	438	1198	631	241	872	0.341546304
2008	"Indiana"	"East North Central"	6376792	0.556242274	5.065242837	3.685238596	1.38000424	450	809	235	88	323	0.553140097
2008	"Iowa"	"West North Central"	3002557	0.473684211	2.69770066	1.132368178	1.565332482	180	380	34	47	81	0.443213296
2008	"Kansas"	"West North Central"	2802134	0.548961424	3.99695375	2.747905703	1.249048047	185	337	77	35	112	0.523560209
2008	"Kentucky"	"East South Central"	4269245	0.64379085	5.621602883	3.747735255	1.873867628	394	612	160	80	240	0.680743243
2008	"Louisiana"	"West South Central"	4410796	0.659774436	12.26535981	9.748807245	2.516552568	351	532	430	111	541	0.669387755
2008	"Maine"	"New England"	1316456	0.569060773	2.582691712	0.911538251	1.671153461	103	181	12	22	34	0.538071066
2008	"Maryland"	"South Atlantic"	5633597	0.518737673	9.283589153	6.727495772	2.55609338	263	507	379	144	523	0.458181818
2008	"Massachusetts"	"New England"	6497967	0.231827112	2.570034597	1.508164015	1.061870582	118	509	98	69	167	0.168241966
2008	"Michigan"	"East North Central"	10003422	0.483050847	6.437796986	4.888327214	1.549469771	570	1180	489	155	644	0.491873396
2008	"Minnesota"	"West North Central"	5220393	0.491496599	2.451922681	1.360050862	1.091871819	289	588	71	57	128	0.481164384
2008	"Mississippi"	"East South Central"	2938618	0.699266504	11.22976855	8.337252409	2.892516142	286	409	245	85	330	0.706036745
2008	"Missouri"	"West North Central"	5911605	0.540436457	8.153454096	6.089716752	2.063737344	421	779	360	122	482	0.547674419
2008	"Montana"	"Mountain"	967440	0.650246305	4.134623336	1.653849334	2.480774001	132	203	16	24	40	0.621004566
2008	"Nebraska"	"West North Central"	1783432	0.513089005	4.373589798	2.74751154	1.626078258	98	191	49	29	78	0.547058824
2008	"Nevada"	"Mountain"	2600167	0.551136364	6.191909981	3.845906821	2.346003161	291	528	100	61	161	0.584158416
2008	"New Hampshire"	"New England"	1315809	0.474860335	1.671975188	0.455993233	1.215981955	85	179	6	16	22	0.493975904
2008	"New Jersey"	"Middle Atlantic"	8682661	0.285016287	4.341986863	2.810198394	1.531788469	175	614	244	133	377	0.311151079
2008	"New Mexico"	"Mountain"	1984356	0.465393795	7.609521679	4.333899764	3.275621915	195	419	86	65	151	0.510638298
2008	"New York"	"Middle Atlantic"	19490297	0.305555556	4.52532868	2.606425136	1.918903545	429	1404	508	374	882	0.298233216
2008	"North Carolina"	"South Atlantic"	9222414	0.575731497	7.24322287	5.06375012	2.17947275	669	1162	467	201	668	0.577512777
2008	"North Dakota"	"West North Central"	641481	0.639534884	0.467667788	0	0.467667788	55	86	0	3	3	0.555555556
2008	"Ohio"	"East North Central"	11485910	0.484419263	5.206378946	3.499940362	1.706438584	684	1412	402	196	598	0.50170068
2008	"Oklahoma"	"West South Central"	3642361	0.605954466	6.314585512	4.035843784	2.278741728	346	571	147	83	230	0.643617021
2008	"Oregon"	"Pacific"	3790060	0.557692308	2.717635077	1.292855522	1.424779555	319	572	49	54	103	0.535714286
2008	"Pennsylvania"	"Middle Atlantic"	12448279	0.500324886	5.599167564	4.209417221	1.389750342	770	1539	524	173	697	0.505824647
2008	"Rhode Island"	"New England"	1050788	0.209090909	2.759833573	1.808166823	0.951666749	23	110	19	10	29	0.338983051
2008	"South Carolina"	"South Atlantic"	4479800	0.607079646	7.902138488	5.558283852	2.343854636	343	565	249	105	354	0.60904685
2008	"South Dakota"	"West North Central"	804194	0.548387097	2.486962101	1.243481051	1.243481051	68	124	10	10	20	0.472868217
2008	"Tennessee"	"East South Central"	6214888	0.625899281	7.707298989	5.406372569	2.300926421	609	973	336	143	479	0.606124604
2008	"Texas"	"West South Central"	24326974	0.591283863	6.112556375	4.135327312	1.977229063	1506	2547	1006	481	1487	0.564349376
2008	"Utah"	"Mountain"	2736424	0.502564103	1.68102604	0.877057064	0.803968976	196	390	24	22	46	0.483296214
2008	"Vermont"	"New England"	621270	0.468085106	2.73633042	1.287684904	1.448645516	44	94	8	9	17	0.67816092
2008	"Virginia"	"South Atlantic"	7769089	0.554497354	4.839692273	3.230752023	1.60894025	524	945	251	125	376	0.548387097
2008	"Washington"	"Pacific"	6549224	0.495485327	3.420252537	1.939161036	1.4810915	439	886	127	97	224	0.510314875
2008	"West Virginia"	"South Atlantic"	1814468	0.659003831	3.857880106	2.039165199	1.818714907	172	261	37	33	70	0.703557312
2008	"Wisconsin"	"East North Central"	5627968	0.464864865	2.718565564	1.439240593	1.279324971	344	740	81	72	153	0.476519337
2008	"Wyoming"	"Mountain"	532668	0.701612903	3.379215571	0.750936794	2.628278778	87	124	4	14	18	0.738738739
2009	"Alabama"	"East South Central"	4708708	0.711738484	8.749746215	6.732207646	2.017538569	479	673	317	95	412	0.668630339
2009	"Alaska"	"Pacific"	698473	0.552447552	3.722405877	2.433880766	1.288525111	79	143	17	9	26	0.652439024
2009	"Arizona"	"Mountain"	6595778	0.570754717	5.867389715	3.456756731	2.410632984	605	1060	228	159	387	0.567246112
2009	"Arkansas"	"West South Central"	2889450	0.67535545	7.579297098	5.43356002	2.145737078	285	422	157	62	219	0.5950783
2009	"California"	"Pacific"	36961664	0.397331938	5.74649453	3.950038613	1.796455917	1519	3823	1460	664	2124	0.381293125
2009	"Colorado"	"Mountain"	5024748	0.482465462	3.860890138	2.14936152	1.711528618	454	941	108	86	194	0.493641618
2009	"Connecticut"	"New England"	3518288	0.294303797	3.240212285	2.216987353	1.023224932	93	316	78	36	114	0.311614731
2009	"Delaware"	"South Atlantic"	885122	0.355140187	5.084044911	4.067235929	1.016808982	38	107	36	9	45	0.405660377
2009	"District of Columbia"	"South Atlantic"	599657	0	22.51286986	17.34324789	5.169621967	0	29	104	31	135	0.317073171
2009	"Florida"	"South Atlantic"	18537969	0.515045486	6.117174972	4.337044689	1.780130283	1472	2858	804	330	1134	0.521333811
2009	"Georgia"	"South Atlantic"	9829211	0.655202822	6.511204206	4.639232996	1.871971209	743	1134	456	184	640	0.633715799
2009	"Hawaii"	"Pacific"	1295178	0.205714286	1.775817687	0.772094646	1.00372304	36	175	10	13	23	0.178743961
2009	"Idaho"	"Mountain"	1545801	0.578947368	1.423210361	0.646913801	0.776296561	176	304	10	12	22	0.627586207
2009	"Illinois"	"East North Central"	12910409	0.341546304	6.823951123	4.864292061	1.959659063	402	1177	628	253	881	0.375212224
2009	"Indiana"	"East North Central"	6423113	0.553140097	5.308952217	3.814349833	1.494602384	458	828	245	96	341	0.52662037
2009	"Iowa"	"West North Central"	3007857	0.443213296	1.429589239	0.631678966	0.797910273	160	361	19	24	43	0.475806452
2009	"Kansas"	"West North Central"	2818747	0.523560209	4.541024789	3.263861567	1.277163222	200	382	92	36	128	0.523690773
2009	"Kentucky"	"East South Central"	4314113	0.680743243	4.914104012	3.082904875	1.831199136	403	592	133	79	212	0.640253566
2009	"Louisiana"	"West South Central"	4492076	0.669387755	12.75579487	9.995378529	2.760416342	328	490	449	124	573	0.691202873
2009	"Maine"	"New England"	1318301	0.538071066	2.275656318	1.137828159	1.137828159	106	197	15	15	30	0.510752688
2009	"Maryland"	"South Atlantic"	5699478	0.458181818	8.018278165	5.544367396	2.473910769	252	550	316	141	457	0.442231076
2009	"Massachusetts"	"New England"	6593587	0.168241966	2.669260298	1.668287686	1.000972612	89	529	110	66	176	0.230769231
2009	"Michigan"	"East North Central"	9969727	0.491873396	6.57991939	4.965030637	1.614888753	575	1169	495	161	656	0.479266348
2009	"Minnesota"	"West North Central"	5266215	0.481164384	1.765974234	0.873492632	0.892481602	281	584	46	47	93	0.467445743
2009	"Mississippi"	"East South Central"	2951996	0.706036745	9.31573078	6.673450777	2.642280003	269	381	197	78	275	0.659793814
2009	"Missouri"	"West North Central"	5987580	0.547674419	7.148129962	5.327694995	1.820434967	471	860	319	109	428	0.571261682
2009	"Montana"	"Mountain"	974989	0.621004566	3.58978409	2.153870454	1.435913636	136	219	21	14	35	0.621145374
2009	"Nebraska"	"West North Central"	1796622	0.547058824	2.67168052	1.725460336	0.946220184	93	170	31	17	48	0.549222798
2009	"Nevada"	"Mountain"	2643085	0.584158416	5.78869011	3.669953861	2.118736249	295	505	97	56	153	0.533210332
2009	"New Hampshire"	"New England"	1324575	0.493975904	1.132438707	0.377479569	0.754959138	82	166	5	10	15	0.520408163
2009	"New Jersey"	"Middle Atlantic"	8707740	0.311151079	3.766763822	2.629844254	1.136919568	173	556	229	99	328	0.260445682
2009	"New Mexico"	"Mountain"	2009671	0.510638298	8.707892983	4.57786374	4.130029244	192	376	92	83	175	0.493946731
2009	"New York"	"Middle Atlantic"	19541453	0.298233216	4.298554463	2.584250004	1.714304458	422	1415	505	335	840	0.297279793
2009	"North Carolina"	"South Atlantic"	9380884	0.577512777	6.022886542	4.338610306	1.684276237	678	1174	407	158	565	0.602214651
2009	"North Dakota"	"West North Central"	646844	0.555555556	2.164354929	0.772983903	1.391371026	50	90	5	9	14	0.528301887
2009	"Ohio"	"East North Central"	11542645	0.50170068	4.686967329	3.170850355	1.516116973	590	1176	366	175	541	0.503127172
2009	"Oklahoma"	"West South Central"	3687050	0.643617021	6.726244559	4.014049172	2.712195387	363	564	148	100	248	0.613376835
2009	"Oregon"	"Pacific"	3825657	0.535714286	2.692348007	1.437661557	1.25468645	345	644	55	48	103	0.548905109
2009	"Pennsylvania"	"Middle Atlantic"	12604767	0.505824647	5.156779177	3.831883604	1.324895573	825	1631	483	167	650	0.483809524
2009	"Rhode Island"	"New England"	1053209	0.338983051	2.84843749	1.329270828	1.519166661	40	118	14	16	30	0.23255814
2009	"South Carolina"	"South Atlantic"	4561242	0.60904685	7.607577059	5.152105501	2.455471558	377	619	235	112	347	0.615384615
2009	"South Dakota"	"West North Central"	812383	0.472868217	3.81593411	1.230946487	2.584987623	61	129	10	21	31	0.464285714
2009	"Tennessee"	"East South Central"	6296254	0.606124604	7.877699978	5.511213493	2.366486485	574	947	347	149	496	0.620360551
2009	"Texas"	"West South Central"	24782302	0.564349376	6.060776759	4.047243069	2.01353369	1583	2805	1003	499	1502	0.589131187
2009	"Utah"	"Mountain"	2784572	0.483296214	1.831520248	1.077364852	0.754155396	217	449	30	21	51	0.581395349
2009	"Vermont"	"New England"	621760	0.67816092	1.286670098	0.160833762	1.125836336	59	87	1	7	8	0.622641509
2009	"Virginia"	"South Atlantic"	7882590	0.548387097	4.90955384	3.450642492	1.458911348	527	961	272	115	387	0.598130841
2009	"Washington"	"Pacific"	6664195	0.510314875	2.896073719	1.770656471	1.125417248	470	921	118	75	193	0.484848485
2009	"West Virginia"	"South Atlantic"	1819777	0.703557312	5.0555645	3.132251919	1.923312582	178	253	57	35	92	0.752688172
2009	"Wisconsin"	"East North Central"	5654774	0.476519337	2.864835978	1.821469788	1.043366189	345	724	103	59	162	0.481528662
2009	"Wyoming"	"Mountain"	544270	0.738738739	3.123449758	1.837323387	1.286126371	82	111	10	7	17	0.633587786
2010	"Alabama"	"East South Central"	4779736	0.668630339	8.180368121	5.9208291	2.259539021	454	679	283	108	391	0.691131498
2010	"Alaska"	"Pacific"	710231	0.652439024	6.195167488	4.223977833	1.971189655	107	164	30	14	44	0.692307692
2010	"Arizona"	"Mountain"	6392017	0.567246112	6.539406888	4.239663318	2.299743571	620	1093	271	147	418	0.581034483
2010	"Arkansas"	"West South Central"	2915918	0.5950783	6.447369233	4.52687627	1.920492963	266	447	132	56	188	0.647186147
2010	"California"	"Pacific"	37253956	0.381293125	5.245080549	3.602301994	1.642778555	1492	3913	1342	612	1954	0.391391391
2010	"Colorado"	"Mountain"	5029196	0.493641618	3.420029762	1.928737715	1.491292047	427	865	97	75	172	0.485213582
2010	"Connecticut"	"New England"	3574097	0.311614731	4.0289897	2.741951324	1.287038376	110	353	98	46	144	0.3
2010	"Delaware"	"South Atlantic"	897934	0.405660377	6.793372341	5.011504186	1.781868155	43	106	45	16	61	0.438095238
2010	"District of Columbia"	"South Atlantic"	601723	0.317073171	19.7765417	13.95991179	5.816629911	13	41	84	35	119	0
2010	"Florida"	"South Atlantic"	18801310	0.521333811	5.925119048	4.079502971	1.845616077	1454	2789	767	347	1114	0.517361111
2010	"Georgia"	"South Atlantic"	9687653	0.633715799	6.606347275	4.572831005	2.033516271	718	1133	443	197	640	0.641313742
2010	"Hawaii"	"Pacific"	1360301	0.178743961	1.764315398	0.514591991	1.249723407	37	207	7	17	24	0.232044199
2010	"Idaho"	"Mountain"	1567582	0.627586207	1.467227871	0.765510193	0.701717677	182	290	12	11	23	0.59430605
2010	"Illinois"	"East North Central"	12830632	0.375212224	6.102583255	4.497050496	1.605532759	442	1178	577	206	783	0.376019576
2010	"Indiana"	"East North Central"	6483802	0.52662037	4.858260632	3.439340066	1.418920565	455	864	223	92	315	0.466515323
2010	"Iowa"	"West North Central"	3046355	0.475806452	1.805436333	1.116087915	0.689348418	177	372	34	21	55	0.438388626
2010	"Kansas"	"West North Central"	2853118	0.523690773	3.680184276	2.383357436	1.29682684	210	401	68	37	105	0.591370558
2010	"Kentucky"	"East South Central"	4339367	0.640253566	4.585922325	2.880604475	1.705317849	404	631	125	74	199	0.671111111
2010	"Louisiana"	"West South Central"	4533372	0.691202873	11.93372174	9.529330485	2.404391257	385	557	432	109	541	0.657940663
2010	"Maine"	"New England"	1328361	0.510752688	1.957299258	0.978649629	0.978649629	95	186	13	13	26	0.480851064
2010	"Maryland"	"South Atlantic"	5773552	0.442231076	7.586317747	5.300030207	2.28628754	222	502	306	132	438	0.435251799
2010	"Massachusetts"	"New England"	6547629	0.230769231	3.115631628	1.924360711	1.191270917	138	598	126	78	204	0.198290598
2010	"Michigan"	"East North Central"	9883640	0.479266348	6.171815242	4.451801158	1.720014084	601	1254	440	170	610	0.510305029
2010	"Minnesota"	"West North Central"	5303925	0.467445743	2.111643736	1.225507525	0.88613621	280	599	65	47	112	0.477744807
2010	"Mississippi"	"East South Central"	2967297	0.659793814	9.571000139	6.908644467	2.662355673	256	388	205	79	284	0.688946015
2010	"Missouri"	"West North Central"	5988927	0.571261682	7.313497059	5.593656426	1.719840633	489	856	335	103	438	0.549839228
2010	"Montana"	"Mountain"	989415	0.621145374	3.032094723	1.718187009	1.313907713	141	227	17	13	30	0.655172414
2010	"Nebraska"	"West North Central"	1826341	0.549222798	3.285257244	2.244925783	1.040331461	106	193	41	19	60	0.575129534
2010	"Nevada"	"Mountain"	2700551	0.533210332	6.072834766	3.332653225	2.740181541	289	542	90	74	164	0.533333333
2010	"New Hampshire"	"New England"	1316470	0.520408163	1.443253549	0.607685705	0.835567844	102	196	8	11	19	0.378787879
2010	"New Jersey"	"Middle Atlantic"	8791894	0.260445682	4.413156028	2.957269503	1.455886525	187	718	260	128	388	0.263081395
2010	"New Mexico"	"Mountain"	2059179	0.493946731	7.38158266	3.69079133	3.69079133	204	413	76	76	152	0.526190476
2010	"New York"	"Middle Atlantic"	19378102	0.297279793	4.634096776	2.719564589	1.914532187	459	1544	527	371	898	0.304951691
2010	"North Carolina"	"South Atlantic"	9535483	0.602214651	5.652571558	3.943166801	1.709404757	707	1174	376	163	539	0.604651163
2010	"North Dakota"	"West North Central"	672591	0.528301887	2.081502726	1.189430129	0.892072597	56	106	8	6	14	0.481132075
