outcome,spec,g_cohort,t_year,event_time,n_treated,n_control,att,se
motor_vehicle_theft_rate,ra,2021,2002,-19,6,21,-5.149521877354459,31.320975100873834
motor_vehicle_theft_rate,ra,2021,2003,-18,6,21,-11.907374873689292,32.386084234678925
motor_vehicle_theft_rate,ra,2021,2004,-17,6,21,-18.808274491765555,27.725359081084378
motor_vehicle_theft_rate,ra,2021,2005,-16,6,21,-6.176274768935457,30.821042576307683
motor_vehicle_theft_rate,ra,2021,2006,-15,6,21,-19.52992371884405,27.81870529441406
motor_vehicle_theft_rate,ra,2021,2007,-14,6,21,-12.80752911716229,24.495196780481034
motor_vehicle_theft_rate,ra,2021,2008,-13,6,21,-30.356769704061392,24.79497262306048
motor_vehicle_theft_rate,ra,2021,2009,-12,6,21,-2.686485966413038,20.91275609514889
motor_vehicle_theft_rate,ra,2021,2010,-11,6,21,-0.4123541139108795,23.52028459372852
motor_vehicle_theft_rate,ra,2021,2011,-10,6,21,5.062558854344303,21.32565892535662
motor_vehicle_theft_rate,ra,2021,2012,-9,6,21,3.778289293003354,19.578949607506257
motor_vehicle_theft_rate,ra,2021,2013,-8,6,21,21.52569893709439,18.42159543490627
motor_vehicle_theft_rate,ra,2021,2014,-7,6,21,19.963483008271822,18.371275503423902
motor_vehicle_theft_rate,ra,2021,2015,-6,6,21,12.514439089308581,17.750714784990244
motor_vehicle_theft_rate,ra,2021,2016,-5,6,21,-9.148746491069062,18.233633784494423
motor_vehicle_theft_rate,ra,2021,2017,-4,6,21,-19.363337172663048,14.121099742053758
motor_vehicle_theft_rate,ra,2021,2018,-3,6,21,-6.410822933473511,9.48633718430213
motor_vehicle_theft_rate,ra,2021,2019,-2,6,21,-13.270441758801578,9.110939277127644
motor_vehicle_theft_rate,ra,2021,2021,0,6,21,-59.02694567147411,15.712291213677336
motor_vehicle_theft_rate,ra,2021,2022,1,6,21,-97.20158595005763,18.213539148615844
motor_vehicle_theft_rate,ra,2021,2023,2,6,21,-82.11733526513954,26.61004975841449
motor_vehicle_theft_rate,ra,2022,1999,-23,3,21,113.03644269299834,41.160858772011615
motor_vehicle_theft_rate,ra,2022,2000,-22,3,21,123.43341347596318,37.69743799021181
motor_vehicle_theft_rate,ra,2022,2001,-21,3,21,124.06529266403108,35.824017493204934
motor_vehicle_theft_rate,ra,2022,2002,-20,3,21,132.04563699165715,37.79559598172256
motor_vehicle_theft_rate,ra,2022,2003,-19,3,21,132.02628033644456,42.10971084821827
motor_vehicle_theft_rate,ra,2022,2004,-18,3,21,135.48468567396702,40.59128059672839
motor_vehicle_theft_rate,ra,2022,2005,-17,3,21,130.87126117695007,38.29662220547814
motor_vehicle_theft_rate,ra,2022,2006,-16,3,21,110.93907997077834,35.779542972113184
motor_vehicle_theft_rate,ra,2022,2007,-15,3,21,111.89131665736721,32.47143792196256
motor_vehicle_theft_rate,ra,2022,2008,-14,3,21,115.91842051766612,34.79980888772581
motor_vehicle_theft_rate,ra,2022,2009,-13,3,21,112.21409124689637,30.853180656386563
motor_vehicle_theft_rate,ra,2022,2010,-12,3,21,113.30672373244393,29.9698208811062
motor_vehicle_theft_rate,ra,2022,2011,-11,3,21,127.80370139060064,27.23438968679687
motor_vehicle_theft_rate,ra,2022,2012,-10,3,21,113.87231592295593,26.148595356510878
motor_vehicle_theft_rate,ra,2022,2013,-9,3,21,122.97280820053349,24.2747566769995
motor_vehicle_theft_rate,ra,2022,2014,-8,3,21,115.23208573677044,21.47745643755799
motor_vehicle_theft_rate,ra,2022,2015,-7,3,21,103.63257488558588,20.72564611582086
motor_vehicle_theft_rate,ra,2022,2016,-6,3,21,86.30522421043125,18.65037046031349
motor_vehicle_theft_rate,ra,2022,2017,-5,3,21,81.14585338170794,16.562127149719924
motor_vehicle_theft_rate,ra,2022,2018,-4,3,21,89.87830085473706,17.254736494174
motor_vehicle_theft_rate,ra,2022,2019,-3,3,21,66.72806714076152,17.79575651679944
motor_vehicle_theft_rate,ra,2022,2020,-2,3,21,74.35967509629889,16.9731419165698
motor_vehicle_theft_rate,ra,2022,2022,0,3,21,-15.230173511759421,15.763567462305941
motor_vehicle_theft_rate,ra,2022,2023,1,3,21,22.321106895359094,22.18227364924121
motor_vehicle_theft_rate,ra,2023,1999,-24,3,21,206.5318559344265,64.80711278489595
motor_vehicle_theft_rate,ra,2023,2000,-23,3,21,159.19632875381072,63.74167424125442
motor_vehicle_theft_rate,ra,2023,2001,-22,3,21,157.5104713406981,60.71050153648506
motor_vehicle_theft_rate,ra,2023,2002,-21,3,21,154.0627768567499,63.4266205283133
motor_vehicle_theft_rate,ra,2023,2003,-20,3,21,152.24047099731416,58.20738401813458
motor_vehicle_theft_rate,ra,2023,2004,-19,3,21,137.30408850507013,54.08336049015103
motor_vehicle_theft_rate,ra,2023,2005,-18,3,21,135.831299823517,55.74847221998539
motor_vehicle_theft_rate,ra,2023,2006,-17,3,21,166.58061563985342,51.31150054531478
motor_vehicle_theft_rate,ra,2023,2007,-16,3,21,163.17983344734333,45.25777742775023
motor_vehicle_theft_rate,ra,2023,2008,-15,3,21,134.51099729205708,45.867570059466715
motor_vehicle_theft_rate,ra,2023,2009,-14,3,21,118.61646705757295,41.38217648596296
motor_vehicle_theft_rate,ra,2023,2010,-13,3,21,109.33898949901582,38.563843492601634
motor_vehicle_theft_rate,ra,2023,2011,-12,3,21,126.36424376434336,34.0396320968606
motor_vehicle_theft_rate,ra,2023,2012,-11,3,21,120.54616964258793,32.58184132754182
motor_vehicle_theft_rate,ra,2023,2013,-10,3,21,132.84655518431578,29.05249517503705
motor_vehicle_theft_rate,ra,2023,2014,-9,3,21,121.07538829571985,29.97857760590942
motor_vehicle_theft_rate,ra,2023,2015,-8,3,21,110.06713836606488,28.87598345959706
motor_vehicle_theft_rate,ra,2023,2016,-7,3,21,120.99493155164987,25.123275971650706
motor_vehicle_theft_rate,ra,2023,2017,-6,3,21,121.22050734501525,22.032693784328373
motor_vehicle_theft_rate,ra,2023,2018,-5,3,21,117.88227199496751,24.82771868996434
motor_vehicle_theft_rate,ra,2023,2019,-4,3,21,111.09765578929505,22.58123402797637
motor_vehicle_theft_rate,ra,2023,2020,-3,3,21,71.91822982932821,19.87173997118911
motor_vehicle_theft_rate,ra,2023,2021,-2,3,21,-30.383676756503803,15.515232435307759
motor_vehicle_theft_rate,ra,2023,2023,0,3,21,73.91158693766799,34.52976694936597
