outcome,spec,control_rule,tier,event_time,att,se,n_cohorts,total_treated_states
motor_vehicle_theft_rate,or,broad,all,0,-11.218676527339372,7.2735160961121,9,25
motor_vehicle_theft_rate,or,broad,all,1,-23.74290096774058,9.83165889407094,8,22
motor_vehicle_theft_rate,or,broad,all,2,-41.87315375359355,17.061547912380117,7,19
motor_vehicle_theft_rate,or,broad,all,3,-17.30702497864098,10.696817513826733,6,13
motor_vehicle_theft_rate,or,broad,all,4,-34.38277547226605,13.362588822763788,6,13
motor_vehicle_theft_rate,or,broad,all,5,-32.72171989033918,18.452032334446475,5,10
motor_vehicle_theft_rate,or,strict,all,-5,25.947144596936045,10.551668852713282,9,25
motor_vehicle_theft_rate,or,strict,all,-4,35.00815080460145,8.716530473224056,9,25
motor_vehicle_theft_rate,or,strict,all,-3,30.73126172263108,7.612757349481779,9,25
motor_vehicle_theft_rate,or,strict,all,-2,15.037966095056884,6.038948993260119,9,25
motor_vehicle_theft_rate,or,strict,all,0,-17.774501204662453,8.468720939987016,9,25
motor_vehicle_theft_rate,or,strict,all,1,-39.22534941543877,11.729548609990776,8,22
motor_vehicle_theft_rate,or,strict,all,2,-57.45787675539995,18.605944063643655,7,19
motor_vehicle_theft_rate,or,strict,all,3,-37.40360203406699,13.593473485697366,6,13
motor_vehicle_theft_rate,or,strict,all,4,-56.182897089642076,16.31969045848628,6,13
motor_vehicle_theft_rate,or,strict,all,5,-68.14275019819453,22.470452036266003,5,10
motor_vehicle_theft_rate,ra,broad,expanded,-5,-133.91440860237725,14.83359243902543,9,12
motor_vehicle_theft_rate,ra,broad,expanded,-4,-57.28529743599907,13.024495961727679,9,12
motor_vehicle_theft_rate,ra,broad,expanded,-3,-46.82646516998477,12.263623370865824,9,12
motor_vehicle_theft_rate,ra,broad,expanded,-2,-13.753467045944344,6.788326685034214,9,12
motor_vehicle_theft_rate,ra,broad,expanded,0,65.06148242264761,8.311081613547927,9,12
motor_vehicle_theft_rate,ra,broad,expanded,1,82.58619863040403,9.283231145108529,8,12
motor_vehicle_theft_rate,ra,broad,expanded,2,51.68856348625211,14.464392310220848,7,12
motor_vehicle_theft_rate,ra,broad,expanded,3,48.28575944526996,15.932370911007737,6,12
motor_vehicle_theft_rate,ra,broad,expanded,4,26.727027664263552,16.332456661408493,6,12
motor_vehicle_theft_rate,ra,broad,expanded,5,26.355304398175356,17.609284318911918,5,9
motor_vehicle_theft_rate,ra,broad,headline,-5,-145.088572769012,14.967637341713559,9,12
motor_vehicle_theft_rate,ra,broad,headline,-4,-67.47179558287284,14.13437963563424,9,12
motor_vehicle_theft_rate,ra,broad,headline,-3,-41.72488388234257,13.98464815827439,9,12
motor_vehicle_theft_rate,ra,broad,headline,-2,-8.927170943409944,7.309186780548648,9,12
motor_vehicle_theft_rate,ra,broad,headline,0,53.854792814942314,6.94937223226051,9,12
motor_vehicle_theft_rate,ra,broad,headline,1,59.05645168511329,9.284649356750922,8,12
motor_vehicle_theft_rate,ra,broad,headline,2,17.97899929738491,12.642008706922852,7,12
motor_vehicle_theft_rate,ra,broad,headline,3,-1.1467659702921011,14.664591353975238,6,12
motor_vehicle_theft_rate,ra,broad,headline,4,4.30416413743273,13.909498071090974,6,12
motor_vehicle_theft_rate,ra,broad,headline,5,-6.6259886391241425,18.239778603291008,5,9
motor_vehicle_theft_rate,ra,broad,minimal,-5,4.994932102554702,8.852700937480902,9,25
motor_vehicle_theft_rate,ra,broad,minimal,-4,16.75354216332071,7.242388680670402,9,25
motor_vehicle_theft_rate,ra,broad,minimal,-3,16.37089585643539,5.540269492285876,9,25
motor_vehicle_theft_rate,ra,broad,minimal,-2,6.790337297478635,4.507878111574621,9,25
motor_vehicle_theft_rate,ra,broad,minimal,0,-19.336928585693816,7.867286500482787,9,25
motor_vehicle_theft_rate,ra,broad,minimal,1,-47.08966521806661,9.290227864351856,8,22
motor_vehicle_theft_rate,ra,broad,minimal,2,-44.7096585227238,11.905661706632744,7,19
motor_vehicle_theft_rate,ra,broad,minimal,3,-53.622320323632664,10.519981408024163,6,13
motor_vehicle_theft_rate,ra,broad,minimal,4,-51.06751313131571,13.33374221209079,6,13
motor_vehicle_theft_rate,ra,broad,minimal,5,-78.77164977473795,20.239425522788856,5,10
motor_vehicle_theft_rate,ra,strict,expanded,-5,-17.627954879636185,12.817986348586254,9,12
motor_vehicle_theft_rate,ra,strict,expanded,-4,-5.032857553385415,10.081173279388905,9,12
motor_vehicle_theft_rate,ra,strict,expanded,-3,-3.1509072650940197,8.60504090759454,9,12
motor_vehicle_theft_rate,ra,strict,expanded,-2,0.13857498333252882,5.533255595599983,9,12
motor_vehicle_theft_rate,ra,strict,expanded,0,-4.036336741892177,6.553558934988787,9,12
motor_vehicle_theft_rate,ra,strict,expanded,1,-4.096710440788499,10.265080901081436,8,12
motor_vehicle_theft_rate,ra,strict,expanded,2,-20.07597357598843,10.922659904613957,7,12
motor_vehicle_theft_rate,ra,strict,expanded,3,-31.146361809121146,13.33848703020122,6,12
motor_vehicle_theft_rate,ra,strict,expanded,4,-51.660245857210015,16.181771781411616,6,12
motor_vehicle_theft_rate,ra,strict,expanded,5,-60.86895046447764,21.03342331507892,5,9
motor_vehicle_theft_rate,ra,strict,headline,-5,-17.627954879636185,12.817986348586254,9,12
motor_vehicle_theft_rate,ra,strict,headline,-4,-5.032857553385415,10.081173279388905,9,12
motor_vehicle_theft_rate,ra,strict,headline,-3,-3.1509072650940197,8.60504090759454,9,12
motor_vehicle_theft_rate,ra,strict,headline,-2,0.13857498333252882,5.533255595599983,9,12
motor_vehicle_theft_rate,ra,strict,headline,0,-4.036336741892177,6.553558934988787,9,12
motor_vehicle_theft_rate,ra,strict,headline,1,-4.096710440788499,10.265080901081436,8,12
motor_vehicle_theft_rate,ra,strict,headline,2,-20.07597357598843,10.922659904613957,7,12
motor_vehicle_theft_rate,ra,strict,headline,3,-31.146361809121146,13.33848703020122,6,12
motor_vehicle_theft_rate,ra,strict,headline,4,-51.660245857210015,16.181771781411616,6,12
motor_vehicle_theft_rate,ra,strict,headline,5,-60.86895046447764,21.03342331507892,5,9
motor_vehicle_theft_rate,ra,strict,minimal,-5,21.85948326514109,28.472616001427586,9,25
motor_vehicle_theft_rate,ra,strict,minimal,-4,20.174314959208854,19.323993143038035,9,25
motor_vehicle_theft_rate,ra,strict,minimal,-3,13.158587022579793,16.411542485480954,9,25
motor_vehicle_theft_rate,ra,strict,minimal,-2,-5.663695923909641,14.496220728562832,9,25
