state,state_abbr,year,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Arizona,AZ,2004,historical_mix,43696,72560.88097754643,0.146,0.6159212964961457,0.031915270033776776,0.27262842500288376,0.28,0.4983362831106906,0.14404614390620346,0.27954300506474766
Arkansas,AR,1999,historical_mix,31217,58785.68685642821,0.151,0.807437799177149,0.15965050974514505,0.021058857328975417,0.17300000000000001,0.4832515669014292,0.14420431665616906,0.2768258502382835
Arkansas,AR,2000,historical_mix,31496,57379.30091855006,0.15,0.7860421236860614,0.15620506027802708,0.03277995720133145,0.184,0.48815756659852133,0.142921195794202,0.2796999762561469
Arkansas,AR,2001,historical_mix,32864,58231.3573038362,0.159,0.7820079797263383,0.15616233047539893,0.03586232724308591,0.18600000000000003,0.4884604567369763,0.14367371323290376,0.2761639949308415
Arkansas,AR,2002,historical_mix,32819,57238.28835340993,0.163,0.7780132279991293,0.1559258620058856,0.03906018159396022,0.183,0.4888114128725572,0.14406227514637313,0.2724205050616665
Arkansas,AR,2003,historical_mix,33445,57019.75643568841,0.16,0.7738720706278883,0.15554114479656608,0.04243369093546133,0.174,0.4893148748392552,0.14402220186610765,0.26972940558188147
Arkansas,AR,2004,historical_mix,35295,58610.314310291586,0.156,0.7699446409517305,0.15515480676702723,0.045497194952441845,0.188,0.48974246513965597,0.14309852106749643,0.26798441712981047
California,CA,1999,historical_mix,43924,82714.62694947474,0.13699999999999998,0.4985983608266206,0.06653645946865,0.31557030671271347,0.271,0.5002156124275425,0.14132460098727653,0.32304383501873474
California,CA,2000,historical_mix,46836,85325.6584271403,0.127,0.4719695143962231,0.06508857529237472,0.3252489255244583,0.275,0.4983398099863372,0.14306538456231155,0.3155316363783581
California,CA,2001,historical_mix,47064,83392.17989738763,0.129,0.4649193441497833,0.06432139971573798,0.33016650087713095,0.29100000000000004,0.4984195227198757,0.14458173907490077,0.3118006669362378
California,CA,2002,historical_mix,47323,82534.12717475908,0.133,0.45749592300011216,0.06361616734739256,0.33568042274106363,0.27899999999999997,0.4982065616663851,0.14577124587306728,0.3075715843295119
California,CA,2003,historical_mix,48440,82584.45213768116,0.13699999999999998,0.4502005338018077,0.06288261996605751,0.34124643978714075,0.298,0.49764760088592347,0.1465019063965303,0.3034344241320331
California,CA,2004,historical_mix,49894,82853.18096607702,0.132,0.4429859684062011,0.0622458859383173,0.3467523267178223,0.317,0.4976351931784092,0.14767931457566774,0.30008770870522816
Colorado,CO,1999,historical_mix,45557,85789.7791625813,0.08900000000000001,0.7833401912609868,0.038849317810831153,0.14880725064981842,0.387,0.49573916831622633,0.14249015010109384,0.3014321769034694
