state,state_abbr,year,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Arizona,AZ,2015,acs1,51492,68155.3870298426,0.1737251572124367,0.5568580556863475,0.041405288321069,0.30732147394613263,0.2771570970302983,0.4960973570111005,0.1384055365612366,0.25776482795638295
Arizona,AZ,2016,acs1,53558,70002.78011919871,0.16355752050849065,0.553265721848759,0.04104387330616004,0.3094435189020571,0.2887539774369279,0.4969257997789952,0.13748192739621337,0.2566417224697309
Arizona,AZ,2017,acs1,56581,72410.5889261494,0.14861800504574998,0.5468203190584171,0.04138652018807714,0.3138666271394915,0.2935652153241462,0.49709061937468196,0.13566553168563925,0.25836862036381153
Arizona,AZ,2018,acs1,59246,74015.92429428706,0.1402305343851038,0.5430064451033975,0.04327988302824763,0.3160142037127878,0.29719063100168913,0.4971144699557117,0.13483083241978203,0.25962603285215136
Arizona,AZ,2019,acs1,62055,76144.506261916,0.13468327350326703,0.5398221966865864,0.043832587528818606,0.3174449563020516,0.3017789319127765,0.49746885337072455,0.13388966764334978,0.26105246295466633
Arizona,AZ,2020,acs5,61529,74564.82808217834,0.14124171413684788,0.5413559176500238,0.0426498843612212,0.31511985396283054,0.3030707858101516,0.4969260101387442,0.13511393263288424,0.26050813039861365
Arizona,AZ,2021,acs1,69056,79944.15416764437,0.12753892629785896,0.5200811784424976,0.04290591557595904,0.3231201063835051,0.3242941133831978,0.49882660401225015,0.13347551150884596,0.2633145674267033
Arizona,AZ,2022,acs1,74568,79937.57077183452,0.12451487705734772,0.5183428300669217,0.04381714472380614,0.32456258474939587,0.3296898324698001,0.49983456075438665,0.1372728573511485,0.2643170171963055
Arizona,AZ,2023,acs1,77315,79597.42357585365,0.1244709847735722,0.5227277865215229,0.04507017842263795,0.31579859578563446,0.33515162553147865,0.49905804387470154,0.13452734794675095,0.2650013241211818
Arizona,AZ,2024,acs1,81486,81486.0,0.11680530257769284,0.5119891052734865,0.04434977178681533,0.3212262792282744,0.3473430348633038,0.4989041705089059,0.13535676905838587,0.26756624301802706
Arkansas,AR,2008,acs1,38815,56566.56878629188,0.17322446643154377,0.7561352389691075,0.1547690508126736,0.05515113522145836,0.18792042349106744,0.489796490146705,0.14027786046739674,0.26007410546370197
Arkansas,AR,2009,acs1,37823,55298.04110881879,0.18794279230350355,0.7499333783245946,0.15416913253387324,0.05969752028932842,0.18852374634568578,0.4891951755524408,0.1363629756528059,0.26101195729291043
Arkansas,AR,2010,acs1,38307,55103.84676225508,0.18835776347472602,0.7449471283944515,0.15815034607678105,0.06252520018099635,0.19485970255629037,0.4897433124110506,0.1404556261179639,0.2532477000663334
Arkansas,AR,2011,acs1,38758,54055.44805852077,0.19458928126978925,0.7425029246294816,0.15663079960748527,0.06468630306751683,0.20315658885052024,0.4928047477534727,0.13579028304831314,0.25467676930298005
Arkansas,AR,2012,acs1,40112,54807.59407818346,0.1982707048764126,0.7389186848600486,0.1555356476195869,0.0670926452571961,0.20986599855749155,0.4914210321616775,0.13718820900122783,0.25374864663522917
Arkansas,AR,2013,acs1,40511,54553.04126212117,0.1967984993074262,0.7359974562179218,0.15585362169621741,0.06863311924519147,0.20603743019010937,0.4938694784334384,0.1363045482945205,0.25391932683037927
Arkansas,AR,2014,acs1,41262,54681.00354012209,0.18866082801222123,0.7336194519292778,0.15703238538428632,0.06936527451574635,0.21385643467278734,0.49109803938754754,0.1392483537954988,0.2538038929074569
Arkansas,AR,2015,acs1,41995,55585.05162584945,0.19066288417320182,0.73028375490732,0.15663332666264634,0.069754456041292,0.21801834070405807,0.49142906261626135,0.13537084766523716,0.2528000096702576
Arkansas,AR,2016,acs1,44334,57946.58601524619,0.1722279145665366,0.7279268655078159,0.15468327929944234,0.07179591519847081,0.223986258369975,0.49151944550786947,0.13735807737510408,0.25016129852676217
Arkansas,AR,2017,acs1,45869,58701.70734793564,0.16403029707635064,0.7234038516396114,0.15161707684273,0.07448176417702883,0.2340741227585369,0.49252482875258924,0.13635584444720347,0.25090279564581053
Arkansas,AR,2018,acs1,47062,58794.47438034192,0.17245358659596752,0.7213978913838727,0.15081200799648287,0.07641452307283933,0.23308072103065425,0.4899687274476786,0.13529949482800097,0.2521679261403698
Arkansas,AR,2019,acs1,48952,60066.48731823885,0.16207580646317646,0.7197057860616528,0.15408422813410017,0.07686085643732993,0.23342856413298396,0.488668250158062,0.13365877969543416,0.2530933089093924
Arkansas,AR,2020,acs5,49475,59957.010017484004,0.16082651949575608,0.715534486347864,0.15122981613102546,0.07624126249679186,0.2381653724585809,0.490894204370503,0.13349965287380974,0.2543809118113546
Arkansas,AR,2021,acs1,52528,60810.16175448945,0.1630794395522994,0.682223186492838,0.1473192524119342,0.08184068758590445,0.2527447990762419,0.4936334454876266,0.13465223962132145,0.2540607047643157
Arkansas,AR,2022,acs1,55432,59423.605608630125,0.16778044540782625,0.6747100852793685,0.14303641569891618,0.08386291603365732,0.2540828645078012,0.4939813904283406,0.13573712165960683,0.2539754409340312
Arkansas,AR,2023,acs1,58700,60432.88836451671,0.1565664259125917,0.6711316373138201,0.143108328889225,0.09123971715912603,0.26176781086431206,0.4929377794409681,0.13634795999128999,0.25829277133726153
Arkansas,AR,2024,acs1,62106,62106.0,0.1553574384452366,0.6656827552799971,0.1405632255887764,0.095413608673099,0.27117317158009596,0.4913704840831071,0.13546245022429423,0.2579503515464872
California,CA,2008,acs1,61021,88928.21316265147,0.13278281422639623,0.42041688438227776,0.05903876047952771,0.36612126355529634,0.2959021230274328,0.5001411988780484,0.14959019950286023,0.288109509170391
California,CA,2009,acs1,58931,86158.39199914866,0.14166613724139418,0.41463909741725913,0.05843833221361463,0.3701502724552661,0.29898311373478276,0.5009887271308997,0.14479870278567544,0.2867621165540599
California,CA,2010,acs1,57708,83011.79390075486,0.15803525840690494,0.40024281003132506,0.057681197936361055,0.37723296646317633,0.30091757548594855,0.49721075564260625,0.15015851809842112,0.28151800072199357
California,CA,2011,acs1,57287,79897.68442459569,0.1656330038621966,0.395765356769378,0.057004749453941204,0.3809703259415442,0.3029929137249614,0.4974725612221529,0.1490642873197836,0.2805498696908769
California,CA,2012,acs1,58328,79697.28129717502,0.16956475071110397,0.39178482512355606,0.05652923667695983,0.38215337856647347,0.309144300854277,0.4972939503062845,0.14816020323105625,0.27994494423579763
California,CA,2013,acs1,60190,81053.23377766713,0.1683507216791511,0.388300550334271,0.05654094600248181,0.383990580739524,0.31040131971582396,0.49754739585220603,0.1457149139760466,0.28024465179318625
California,CA,2014,acs1,61933,82074.51389293736,0.16445245677456266,0.3826848527801044,0.05555654919141808,0.38628361574640807,0.3171660321009833,0.49647463436634237,0.14307923458540042,0.28109894980993494
California,CA,2015,acs1,64500,85372.92129699464,0.15343687832954672,0.3784695588570625,0.05601875579035774,0.38790689996310623,0.3226223941081215,0.49663171252961247,0.14028618040834934,0.28159747734681
California,CA,2016,acs1,67739,88538.00221245007,0.14347069780489619,0.3751776464198729,0.055056230931059214,0.38931896513573483,0.32924234536932656,0.49659165752718015,0.13738271756672105,0.2820439542739561
California,CA,2017,acs1,71805,91893.78656867424,0.1330189572471362,0.36969836571649095,0.05474006613559322,0.3914672797416615,0.3364502098689121,0.49700845946671307,0.13482638502556096,0.2845739622926604
California,CA,2018,acs1,75277,94043.42458733158,0.12801452628690468,0.3664449404650929,0.05508697628955853,0.3928539657095215,0.342004689501397,0.4973463766062404,0.1331726876969703,0.28563445525316666
California,CA,2019,acs1,80440,98703.79636948711,0.11754324025363709,0.3633326578461556,0.054970053190882225,0.3941788342306126,0.35000849361820413,0.4970814727381955,0.13125659874920223,0.2868723179660127
California,CA,2020,acs5,78672,95339.82601506825,0.12576959939913784,0.3650977635020444,0.05444949290046417,0.3909144515063187,0.3471525729301358,0.49720100046706117,0.13324619873271562,0.2857167038203582
California,CA,2021,acs1,84907,98294.40306290808,0.12299417464728123,0.34257126208489175,0.052782192167784174,0.40151572069366925,0.36186787085436944,0.5000004077696844,0.13026640918729565,0.2865233189720249
California,CA,2022,acs1,91551,98143.5004523686,0.12191600658645341,0.33719313023519587,0.05188962704008692,0.40308606791270013,0.3698226430096387,0.5005573755253163,0.13345280071593316,0.28542236248820185
California,CA,2023,acs1,95521,98340.88465872232,0.11996665802694433,0.33267241868916186,0.051451868851259124,0.404474757766502,0.3748778858783071,0.49918135911709716,0.13166212214064998,0.2856636434471145
California,CA,2024,acs1,100149,100149.0,0.11802573455014403,0.3256860172092383,0.05093222603597557,0.40752470951792746,0.3812364901183692,0.49897217342492933,0.13223276667551837,0.28684640408297346
Colorado,CO,2008,acs1,56993,83058.05628847438,0.11434179467039583,0.7078459652237008,0.03594991027352,0.20185623680016584,0.35594782266521935,0.503667205457443,0.13548981912178182,0.29581212991876027
Colorado,CO,2009,acs1,55430,81039.8545504541,0.12901751676458761,0.7046448896541677,0.0366997509128816,0.20263861988700727,0.3587798266091126,0.5033253408927174,0.1389872686152619,0.2872633612670725
Colorado,CO,2010,acs1,54046,77744.08077147357,0.13371751079916452,0.698836875140001,0.03756294969906345,0.20750351896418173,0.3639464009651312,0.5013520308983573,0.137388244292861,0.28357790967883
Colorado,CO,2011,acs1,55387,77247.77082453403,0.13478163693532033,0.695875309471005,0.03839394808782683,0.2092244834462816,0.3669850117054536,0.5020985788763125,0.1367742626440452,0.28425952490581996
Colorado,CO,2012,acs1,56765,77561.65431412256,0.13707482100763632,0.6939337055298596,0.03948872519027169,0.20987465836684605,0.37478539208872647,0.5014609889540059,0.13642926511812248,0.28246223384999025
Colorado,CO,2013,acs1,58823,79212.40024096551,0.1295644090094053,0.6914905510569025,0.0374387357600562,0.2103925182129491,0.3779715926794879,0.5022383596283251,0.1348505144003825,0.2841500981233843
Colorado,CO,2014,acs1,61303,81239.62871455829,0.12044453957678118,0.6883529199572954,0.038442709358299854,0.2119371545143213,0.3833801604312836,0.5027383059994406,0.13533535006290298,0.2844490508164319
Colorado,CO,2015,acs1,63909,84590.66708790125,0.11490503627787606,0.6849064999393393,0.03910677285784084,0.21337161376350802,0.39238389990013217,0.5023335154989192,0.13456557173054007,0.28683309343921665
Colorado,CO,2016,acs1,65685,85853.3293276367,0.11046123232048546,0.6852634533245375,0.039838680129842825,0.21319527230624424,0.39857925738204664,0.5036870921542916,0.13447557956843595,0.2857532968327123
Colorado,CO,2017,acs1,69117,88453.76848780806,0.1029183469801047,0.6816390275708497,0.03914641902112908,0.21521149588543492,0.4120013040061035,0.5029590769220892,0.13135130584963423,0.290579855662962
Colorado,CO,2018,acs1,71953,89890.75719452514,0.0963762009101635,0.6775748635253681,0.03920577488024013,0.21685771593471692,0.4167767654021358,0.5029810919515609,0.13044450031638657,0.29339394658720364
Colorado,CO,2019,acs1,77127,94638.584069983,0.09347072954771844,0.6751705582613963,0.03955937552963011,0.21826022238213386,0.42657265777144476,0.5044431625273323,0.129519220884583,0.29744947502368574
Colorado,CO,2020,acs5,75231,91169.7993052115,0.0978161958063727,0.6750219791779172,0.03943586952583024,0.21655972302893653,0.4160357202735676,0.5034635455237236,0.13026115027706606,0.2946912589539424
Colorado,CO,2021,acs1,82254,95223.10091672585,0.09713103961630157,0.6517930189748263,0.03740767702516952,0.22250492896763613,0.44415409593336797,0.5063664935842984,0.1289578633701699,0.301371164038142
Colorado,CO,2022,acs1,89302,95732.55210098656,0.09437423296066141,0.6495407647288681,0.03780116391885788,0.22516757917822933,0.45914058850089273,0.5070091641572171,0.13108196918933562,0.3041642993421492
Colorado,CO,2023,acs1,92911,95653.8345968588,0.09319026859638353,0.6447071173487182,0.03686685574578783,0.22735839907717592,0.4643288724422466,0.5070271760120185,0.12893557075069628,0.30669166548988447
Colorado,CO,2024,acs1,97113,97113.0,0.09601166869905424,0.6360985004768783,0.03954431175255905,0.23213586115235701,0.477663769613138,0.5063738209388041,0.1292241335031139,0.30820056218268954
Connecticut,CT,2008,acs1,68595,99966.09006558525,0.09284491390331985,0.7360444206815162,0.09022001272687599,0.11978315185539344,0.35609015203968,0.4881959367677619,0.13577485996437846,0.26217535898587135
Connecticut,CT,2009,acs1,67034,98005.15262376223,0.09400683480253533,0.7282809138990327,0.09103234300318791,0.12348932207937496,0.3559038121068612,0.4877889473516665,0.1385827425156781,0.25603219520403103
Connecticut,CT,2010,acs1,64032,92108.74033155081,0.10099432445037852,0.7103570433144641,0.09369420193549306,0.1347193641281573,0.35544899878121067,0.4861287426899032,0.13347169599278516,0.2532425253831834
Connecticut,CT,2011,acs1,65753,91705.14154992302,0.10883569973172433,0.7070141695401665,0.0945818272303055,0.1380422145446614,0.36166663189334985,0.4869971282223716,0.13444795430178771,0.24998764211221855
Connecticut,CT,2012,acs1,67276,91923.50666144471,0.10688030290071288,0.6998691212854914,0.09443739003500219,0.14222775681570612,0.3706855797732933,0.48736403472979073,0.13583533847842563,0.24806794440760183
Connecticut,CT,2013,acs1,67098,90355.70493460557,0.10727751249299569,0.6932826855909768,0.09618250984405241,0.14659379101688505,0.37214473606821036,0.4871646348245868,0.13626393183688906,0.24674256412538098
Connecticut,CT,2014,acs1,70048,92828.63011920101,0.10751918807193767,0.6856103564484661,0.09724031376740253,0.15045915994124576,0.380333018045827,0.487704622906088,0.13792675850514238,0.24462635927552015
Connecticut,CT,2015,acs1,71346,94434.36345512216,0.1054053914296516,0.6794412298246171,0.09899200364478293,0.1542190423199177,0.38309173004762564,0.4879194159881433,0.13847028282156548,0.24375042816731024
Connecticut,CT,2016,acs1,73433,95980.3232475656,0.0977451020517571,0.6743468107498717,0.09851802848185856,0.15723599813446398,0.3864220538898594,0.48795649990549295,0.13946447484825744,0.24076598819164916
Connecticut,CT,2017,acs1,74168,94917.87984437618,0.09594255300087522,0.6671045854950582,0.09874632961966276,0.16131642078555614,0.38679369361638655,0.4878922039672436,0.13739066892890667,0.2412142186688308
Connecticut,CT,2018,acs1,76348,95381.42301624124,0.10419538541338993,0.6627086502652781,0.09997130993250136,0.16508964596456707,0.3959379095819517,0.4871805780838674,0.13495247945161384,0.24420537609879459
Connecticut,CT,2019,acs1,78833,96731.92912973367,0.1003191496125066,0.6562346874178713,0.10120643864014314,0.1685569773204794,0.39838969404186797,0.4890986335742396,0.1342413668240453,0.24443361782655926
Connecticut,CT,2020,acs5,79855,96773.46205045345,0.09782588943836559,0.6603863999625827,0.09859436181942889,0.16445986317510278,0.400127751631545,0.48779277360428325,0.13574019009401636,0.2436639295525702
Connecticut,CT,2021,acs1,83771,96979.28838591486,0.10101060228291046,0.6274633576630999,0.09852820489921642,0.17670111218752402,0.4212756907420209,0.4903612356012056,0.13427984325480635,0.25016356514607707
Connecticut,CT,2022,acs1,88429,94796.68820113929,0.09837349858726556,0.6196320947105859,0.0976152754739459,0.18172662604568687,0.41898830263226133,0.48995823457305915,0.1349019153633068,0.2511780222022748
Connecticut,CT,2023,acs1,91665,94371.0513106205,0.10279072514332961,0.6135756181065007,0.09933025100243947,0.1861255852631998,0.42904236925968836,0.49091280048302877,0.1308335563434016,0.2543091627280508
Connecticut,CT,2024,acs1,96049,96049.0,0.1019563679585296,0.6043472925270247,0.09939432429704041,0.19232455227371242,0.4256536138949529,0.49111894225659436,0.13103617918466293,0.2578879471378633
Delaware,DE,2008,acs1,57989,84509.56479062939,0.10001269345769788,0.68207474126438,0.20173704489332167,0.06768244354546829,0.27496558160639795,0.4840944596903877,0.13869672382750042,0.2640168504579128
Delaware,DE,2009,acs1,56860,83130.54536783005,0.10830898101215836,0.6737658763424703,0.20286581962712485,0.07218439943872144,0.2874836381111449,0.48452642686544906,0.13324490861146826,0.2651837825746055
Delaware,DE,2010,acs1,55847,80334.78294128121,0.11829408192185707,0.6533799230691433,0.21070408071404995,0.08206773071755084,0.27808561883820837,0.4852445461001657,0.1443303781303868,0.2520113495797255
Delaware,DE,2011,acs1,58814,82027.37814422417,0.11880845874610275,0.6502284665457733,0.20886858075148682,0.08394891609297403,0.28839344154994107,0.4849531767597987,0.13970026512040656,0.2515590292514345
Delaware,DE,2012,acs1,58415,79816.15496801672,0.1204697677656056,0.6429474905462047,0.20854832448652916,0.08593794297627719,0.2953208149858069,0.4848924644419535,0.13971989724040773,0.2465063483271035
Delaware,DE,2013,acs1,57846,77896.74964450795,0.12365242657626938,0.6395513254672703,0.20842042497480417,0.08743622731431522,0.29756403538024234,0.4837045462647003,0.13511437765528236,0.2493375634216186
Delaware,DE,2014,acs1,59716,79136.51319378437,0.1247874091232406,0.6353987862515952,0.2113724249530255,0.08906023210426522,0.3059001191548904,0.4852481899586795,0.133760290034138,0.24965958183609907
Delaware,DE,2015,acs1,61255,81077.80300848692,0.12425640106263344,0.6304615332570771,0.21188899014096121,0.09018176743832022,0.3094052427386782,0.48439743153327824,0.1309763683301372,0.24851099548171438
Delaware,DE,2016,acs1,61757,80719.25187313481,0.11674959864661914,0.6274056918382673,0.2135127328491227,0.09153996838451156,0.3095161550803188,0.4834039692668043,0.1263422140295043,0.25059948637960644
Delaware,DE,2017,acs1,62852,80436.01801287255,0.13582160272186553,0.6215747568192993,0.2148680945465357,0.09308282541824378,0.31480986691129104,0.4839288146129848,0.12352654378292179,0.25159287647137707
Delaware,DE,2018,acs1,64805,80960.77328243718,0.12462132727315245,0.618406672656645,0.2180669188799085,0.09509693735647574,0.3133617772546712,0.4838068966087693,0.1229337935070427,0.24793133789164482
Delaware,DE,2019,acs1,70176,86109.36864775146,0.11257996412527581,0.6130859222563168,0.21957989820942242,0.09590619493018843,0.3320170926989383,0.48295890996175667,0.12131378855657017,0.24863930069298104
Delaware,DE,2020,acs5,69110,83751.97498349307,0.11435768422528807,0.6151172031221097,0.2150775205414192,0.094401139220754,0.3265962610499066,0.48334210001457095,0.12258713891693424,0.24873847629224155
Delaware,DE,2021,acs1,71091,82300.01540680036,0.11592203744859121,0.5932045956483261,0.2045248877797533,0.10087165033526546,0.35619543695436956,0.48426923291581286,0.12051517664224265,0.24980665428191
Delaware,DE,2022,acs1,82174,88091.27159914077,0.09374368786472209,0.5885205754932266,0.21603580532523695,0.10339789237192605,0.36515059230071223,0.48572166426419583,0.1206544409051096,0.2512480410370818
Delaware,DE,2023,acs1,81361,83762.86593229035,0.10528766998139068,0.5803205768056673,0.2170618961323397,0.11108063844014382,0.3646324240149735,0.4835728614484102,0.12294236788805009,0.2458110845148223
Delaware,DE,2024,acs1,87534,87534.0,0.09593717693372505,0.5658573822839634,0.21409103569958465,0.11675160682829538,0.35991568357771614,0.48175188726867235,0.12356868460154176,0.24658789619333085
Florida,FL,2008,acs1,47778,69628.6879678334,0.1322738443192096,0.6010167860264487,0.1482246073566946,0.20983700651559278,0.25815738555454376,0.490863056883493,0.12678071227399754,0.25947609003324906
Florida,FL,2009,acs1,44736,65404.99608820341,0.14940449789512034,0.5927613753157102,0.1501052785232298,0.2151669365721779,0.2526152758734043,0.49149553546022223,0.12800005221715496,0.25780483288109934
Florida,FL,2010,acs1,44409,63881.45067128686,0.16528600318016348,0.5776113516265653,0.1526165815949902,0.22571370892803108,0.2577965018296377,0.4889024368627916,0.13153972923888277,0.24989967270109323
Florida,FL,2011,acs1,44299,61783.43293112162,0.17013973311361852,0.5733928856092774,0.15337597052127708,0.22852112827561918,0.25846678456306393,0.48910552053355044,0.13132249688863337,0.2485738192260051
Florida,FL,2012,acs1,45040,61541.03603114736,0.1712404280792592,0.5677066077883096,0.15315525225535637,0.23213072163121154,0.26830101304474974,0.488726168842786,0.13007900373380335,0.24795155373595681
Florida,FL,2013,acs1,46036,61993.13291557874,0.17006489823548937,0.5621882425384317,0.15445459129764136,0.236247587309478,0.27203147724381943,0.48921789446658953,0.1278329615207187,0.24778426276258306
Florida,FL,2014,acs1,47463,62898.659081596015,0.16495019827726562,0.5557616216155623,0.15502101034333324,0.2407278190236641,0.2728046813106234,0.4887187880420224,0.12585309514053905,0.2485881550956586
Florida,FL,2015,acs1,49426,65420.806325972975,0.15702153757365092,0.5510501265041483,0.15517600474208032,0.2448245477639489,0.28430305063517936,0.48794362780983846,0.12307555243696597,0.24945277237659286
Florida,FL,2016,acs1,50860,66476.3694847165,0.1472666848989037,0.5468243714390131,0.15342526908145127,0.248712828210189,0.28621804718019056,0.4885816763363132,0.12087696172199709,0.24878162162177897
Florida,FL,2017,acs1,52594,67308.15139325747,0.14047239853144786,0.5379433769848078,0.1536594803758983,0.25594536894073694,0.2965672108923883,0.488661434208269,0.11885119422046854,0.24988105449762682
Florida,FL,2018,acs1,55462,69288.57970512353,0.1360448441148588,0.5326112916723886,0.1527070928304066,0.26115625729923364,0.30369834255046274,0.48849792188250096,0.11688699055017002,0.2509572016953589
Florida,FL,2019,acs1,59227,72674.41257552974,0.12659920592464666,0.5297791382769982,0.15238588683714677,0.2636976605123715,0.30699321166415294,0.4887854339588943,0.11547734288766083,0.2505063731807499
Florida,FL,2020,acs5,57703,69928.2334318116,0.13335522786115053,0.5340652584700779,0.15228918197567187,0.25775772209015785,0.30546354761609157,0.48897729001621537,0.11658763541783908,0.2514148139475826
Florida,FL,2021,acs1,63062,73005.07197231217,0.13128803635813124,0.5114441731392424,0.14628879642964313,0.26770491408893055,0.3316080157227561,0.49191759031029064,0.11429385108062355,0.2510156039668836
Florida,FL,2022,acs1,69303,74293.4431284257,0.12693588225818295,0.5084060682343933,0.14569749554761574,0.27085128975852046,0.3426650215686262,0.49240526660967365,0.11759518158449721,0.25099143292801207
Florida,FL,2023,acs1,73311,75475.22110546991,0.12328751469096355,0.5028865503920573,0.14362236754361624,0.27406293809407095,0.34916206254220744,0.4916505113546553,0.11559774772380153,0.2528105908673609
Florida,FL,2024,acs1,77735,77735.0,0.12047232107226023,0.49071592059203634,0.14293446299377274,0.28692565082085714,0.3583637991263674,0.49154938887906,0.11652323068224385,0.25626604068121056
Georgia,GA,2008,acs1,50861,74121.66057038751,0.14661630105374077,0.5790288283481372,0.2962559200408353,0.0794964227838357,0.2749517875937661,0.49223652824191927,0.14137292912139737,0.29127726274822047
Georgia,GA,2009,acs1,47590,69577.60559365165,0.165131735284846,0.5734242555175588,0.29591266277628997,0.08301439454295975,0.2754342228641005,0.4910798028448062,0.1464010692211206,0.2857629162706956
Georgia,GA,2010,acs1,46430,66788.61840320316,0.17878149734950258,0.557996957968047,0.3033321606282652,0.08822819296238994,0.27290905816467736,0.4883100661028828,0.14436699511674903,0.281056530047041
Georgia,GA,2011,acs1,46007,64165.565788440195,0.19138127075137448,0.554388444057743,0.30327868685438214,0.08966359354512028,0.27563413373454043,0.48995344979883265,0.14541736753467321,0.2780964441922282
Georgia,GA,2012,acs1,47209,64504.67961799369,0.1915063056611921,0.5504482131705367,0.30480199234975597,0.09116411431716608,0.2822174764570871,0.48902015081736844,0.14377882135435227,0.2764592948852035
Georgia,GA,2013,acs1,47829,64407.62781777773,0.18967023059765778,0.5459207196997408,0.3052394940957252,0.09081113235997756,0.2832308844696958,0.488285874325359,0.1445343137279431,0.2740647749382091
Georgia,GA,2014,acs1,49321,65360.90775052982,0.18302064392414427,0.5421487613127532,0.3086095025196232,0.09132253900852927,0.2905233373598475,0.48744892592041295,0.142965728707047,0.2733499297785566
Georgia,GA,2015,acs1,51244,67827.13145648362,0.1704679957900644,0.5367387316125722,0.3093389434608012,0.09301086847984211,0.2992493604280341,0.4870803907248851,0.14246617183201726,0.27131659171050804
Georgia,GA,2016,acs1,53559,70004.08716539384,0.15965945303286258,0.5319778502635841,0.31090471914153234,0.09333650554378693,0.3045181599597371,0.4867089651769078,0.14031173078058976,0.27052266111471646
Georgia,GA,2017,acs1,56183,71901.2410109021,0.14945739170064995,0.526114546225619,0.3111758619568816,0.09602412569338979,0.3090878717684649,0.48619587033897227,0.139384904892228,0.26899990881528035
Georgia,GA,2018,acs1,58756,73403.76815034146,0.14344086891074984,0.5222507777241735,0.31191071797784586,0.09712975219770949,0.3187128376887242,0.4867438726742542,0.14009777103895393,0.27028791836094485
Georgia,GA,2019,acs1,61980,76052.47761040293,0.1329693628555194,0.5182195340620789,0.31540176933706043,0.09820104181589073,0.3250700331147809,0.4869473505953375,0.1375616286550889,0.2694184831856092
Georgia,GA,2020,acs5,61224,74195.20932411199,0.1427543781631625,0.5209193027504476,0.3114683016216585,0.09632951932372685,0.3219732935034678,0.4862737207603347,0.13794210075348648,0.2708032716722805
Georgia,GA,2021,acs1,66559,77053.44875527458,0.1402105663836461,0.502263331693144,0.30405842234771285,0.10033032808911024,0.3462789823604894,0.4879959065021687,0.13862955233571422,0.2697528771063578
Georgia,GA,2022,acs1,72837,78081.92310787618,0.12654399660633273,0.49626303826782237,0.3069071801054094,0.10378602304287156,0.3469413526288085,0.48785957065763413,0.14061481134762274,0.270602085096541
Georgia,GA,2023,acs1,74632,76835.21847394567,0.1357440495045256,0.48657906850588895,0.30453231219196053,0.11084883827307208,0.35415586136580257,0.48765919860022827,0.13819672040479355,0.2723248873198457
Georgia,GA,2024,acs1,79991,79991.0,0.12587160433491715,0.48008993569199127,0.3025460970059775,0.1161983879977941,0.36310282371374,0.4866868237002497,0.1375306125332912,0.2733403405349741
Hawaii,HI,2008,acs1,67214,97953.50648980607,0.09133017399623354,0.24806202152153628,0.02281714456939073,0.08719156527179828,0.29113357142693513,0.5042198481910389,0.13929535676968913,0.27204047824946165
Hawaii,HI,2009,acs1,64098,93712.65735116375,0.10362821764243373,0.24894107219239364,0.02094924404213166,0.08953672777023698,0.2957300117909168,0.5054571649611096,0.13108468488501193,0.27974610439646136
Hawaii,HI,2010,acs1,63030,90667.38354412868,0.10719835219806194,0.22652555218788797,0.013940823733280728,0.08873506641508161,0.29514050713755546,0.5016694521424941,0.135038254764337,0.2619965518278173
Hawaii,HI,2011,acs1,61821,86221.21508916386,0.1204966893106908,0.22898436874913625,0.018161782355380015,0.09195379725198391,0.29086802510239357,0.5008692110182498,0.13226627679461161,0.26814468908430983
Hawaii,HI,2012,acs1,66259,90533.9144402263,0.11589066215023046,0.2277016734024605,0.017312199196588697,0.09462168348639997,0.30055834359816064,0.5036195165885832,0.13311518315206422,0.26894096370571846
Hawaii,HI,2013,acs1,68020,91597.29127025949,0.1084829438852582,0.22985298286248249,0.019824023862330082,0.09833240032078538,0.311751291536749,0.5063316653063201,0.13204264223455792,0.2715999527083716
Hawaii,HI,2014,acs1,69592,92224.33227580282,0.11358787190064676,0.22913140048226177,0.01999420947743704,0.10090302565370561,0.3102230075129337,0.5053062179082125,0.12973447424943346,0.2726603506295256
Hawaii,HI,2015,acs1,73486,97266.89138652633,0.10614860546537926,0.22782293694550793,0.019230191610383605,0.10387307095612401,0.31361153204031994,0.5061703558877706,0.12740054330704811,0.275336807760252
Hawaii,HI,2016,acs1,74511,97389.31904592432,0.09325254310723298,0.2206716287834507,0.017072472431971564,0.10370604743107906,0.319488524497521,0.5026449767142648,0.12396845208136602,0.26963082327131505
Hawaii,HI,2017,acs1,77765,99521.20761107099,0.09545857189154154,0.21756618737995065,0.0158517671683696,0.10516357533039401,0.3294231786911272,0.5018080079129242,0.1191393854314211,0.27172726750531334
Hawaii,HI,2018,acs1,80212,100208.71146564078,0.08835269030010533,0.21709042859124064,0.018992024588680954,0.10655188945230909,0.33505090956207834,0.500321367752418,0.11858927652480726,0.2693195521830128
Hawaii,HI,2019,acs1,83102,101970.19997385776,0.0933391729836891,0.2154290783347647,0.017794687655381277,0.10655200470098992,0.33632965039511653,0.4999427914387741,0.11780514057767934,0.26903138136780724
Hawaii,HI,2020,acs5,83173,100794.42939230312,0.09262675913105096,0.2157352363327545,0.017696260899079906,0.10743524633223339,0.3356897622796744,0.5015583694934208,0.11808187460653459,0.2695775008907986
