year,unemployment_rate,state_abbr,pcpi_nominal,pcpi_real_2024
2001,2.9333333333333336,CT,45032.0,79791.70162202872
2002,4.3500000000000005,CT,44656.0,77882.72051890289
2003,5.458333333333333,CT,44898.0,76545.76242934783
2004,5.05,CT,47098.0,78210.18794124134
2005,4.858333333333333,CT,49424.0,79400.22971662684
2006,4.425,CT,53224.0,82835.92618844834
2007,4.533333333333333,CT,57112.0,86406.72164878846
2008,5.641666666666667,CT,60543.0,88231.60566864535
2009,8.258333333333333,CT,59586.0,87116.01611479989
2010,9.491666666666667,CT,61392.0,88311.153586247
2011,9.008333333333333,CT,62964.0,87815.34732330621
2012,8.383333333333335,CT,63556.0,86840.63245993787
2013,7.95,CT,62000.0,83490.62126956908
2014,6.616666666666667,CT,64484.0,85455.13625808814
2015,5.608333333333333,CT,66222.0,87652.17975394696
2016,4.875,CT,67551.0,88292.27752776413
2017,4.408333333333333,CT,69147.0,88492.1615467463
2018,3.9,CT,72159.0,90148.11263463288
2019,3.5833333333333335,CT,74176.0,91017.56339511531
2020,8.008333333333333,CT,76779.0,93045.76598549579
2021,6.441666666666666,CT,81692.0,94572.48960645279
2022,4.0,CT,84777.0,90881.71115389731
2023,3.1999999999999997,CT,89307.0,91943.44056507484
2024,3.3083333333333336,CT,93235.0,93235.0
2025,3.936363636363636,CT,,
2026,4.5,CT,,
1929,,DE,1031.0,
1930,,DE,858.0,
1931,,DE,776.0,
1932,,DE,591.0,
1933,,DE,566.0,
1934,,DE,647.0,
1935,,DE,706.0,
1936,,DE,872.0,
1937,,DE,955.0,
1938,,DE,801.0,
1939,,DE,907.0,
1940,,DE,1038.0,
1941,,DE,1179.0,
1942,,DE,1312.0,
1943,,DE,1491.0,
1944,,DE,1529.0,
1945,,DE,1552.0,
1946,,DE,1579.0,
1947,,DE,1677.0,23557.212874095083
1948,,DE,1679.0,21904.729541831286
1949,,DE,1804.0,23768.639221588324
1950,,DE,2082.0,27142.63202077922
1951,,DE,2168.0,26184.456827515405
1952,,DE,2258.0,26662.37617314931
1953,,DE,2350.0,27539.655999003797
1954,,DE,2329.0,27195.348228798313
1955,,DE,2542.0,29759.131942155185
1956,,DE,2797.0,32268.734150602228
1957,,DE,2697.0,30094.046318472847
1958,,DE,2728.0,29631.02168104568
1959,,DE,2793.0,30056.91181818182
1960,,DE,2873.0,30463.235857134816
1961,,DE,2888.0,30297.986912658154
1962,,DE,3014.0,31252.300826355222
1963,,DE,3140.0,32154.915451577803
1964,,DE,3302.0,33372.64714600226
1965,,DE,3561.0,35430.9617222604
1966,,DE,3687.0,35619.81697934044
1967,,DE,3868.0,36356.09014731586
1968,,DE,4148.0,37400.33519520958
1969,,DE,4521.0,38661.41058155385
1970,,DE,4724.0,38152.58886934134
1971,,DE,5032.0,38992.07512556608
1972,,DE,5446.0,40862.67209089098
1973,,DE,5979.0,42219.501148002244
1974,,DE,6426.0,40875.11495099696
1975,,DE,6844.0,39887.603393714206
1976,8.716666666666667,DE,7430.0,40938.712734192035
1977,8.15,DE,7971.0,41250.83453120704
1978,7.058333333333334,DE,8696.0,41812.53172563547
1979,6.833333333333333,DE,9549.0,41269.85708610793
1980,7.55,DE,10815.0,41181.213908557555
1981,7.8500000000000005,DE,11886.0,41003.84614002932
1982,8.433333333333334,DE,12720.0,41335.36616022099
1983,7.7250000000000005,DE,13431.0,42309.08863430963
1984,6.1000000000000005,DE,14643.0,44196.429645606164
1985,5.066666666666666,DE,15727.0,45850.66047552664
1986,4.325,DE,16492.0,47164.11302590595
1987,3.0416666666666665,DE,17490.0,48290.2825436409
1988,3.0083333333333333,DE,18912.0,50159.87933206511
1989,3.275,DE,20692.0,52371.75390035635
1990,4.358333333333333,DE,21462.0,51528.21011288986
1991,5.9750000000000005,DE,22276.0,51319.023456548355
1992,5.458333333333333,DE,22808.0,50993.605407139046
1993,4.983333333333333,DE,23300.0,50591.22535617466
1994,4.758333333333334,DE,23912.0,50606.51415977962
1995,4.391666666666667,DE,24882.0,51222.38510117029
1996,5.216666666666667,DE,26190.0,52376.91113000054
1997,4.058333333333334,DE,27022.0,52806.428030940144
1998,3.483333333333333,DE,29444.0,56662.924099994896
1999,3.2416666666666667,DE,31119.0,58601.14006103051
2000,3.4583333333333335,DE,33810.0,61594.93789865944
2001,3.483333333333333,DE,36917.0,65412.82307648859
2002,4.083333333333333,DE,37660.0,65681.28033728688
2003,4.25,DE,37985.0,64759.9177219203
2004,4.008333333333333,DE,38843.0,64502.06654638493
2005,4.125,DE,39133.0,62867.618758108576
2006,3.5833333333333335,DE,40736.0,63400.0505263158
2007,3.4,DE,41539.0,62845.79091205042
2008,4.866666666666666,DE,41254.0,60121.01581114737
2009,8.158333333333333,DE,41056.0,60024.75678194919
2010,8.299999999999999,DE,41100.0,59121.520921207186
2011,7.433333333333334,DE,43779.0,61058.1934195258
2012,6.958333333333333,DE,43771.0,59807.12007369785
2013,6.533333333333334,DE,43943.0,59174.651136268934
2014,5.616666666666667,DE,45359.0,60110.40762872371
2015,4.808333333333334,DE,47238.0,62524.74505778965
2016,4.533333333333333,DE,48186.0,62981.3279589176
2017,4.3999999999999995,DE,49997.0,63984.592257837285
2018,3.6916666666666664,DE,52670.0,65800.5389828866
2019,3.5500000000000003,DE,53778.0,65988.22428093334
2020,7.5249999999999995,DE,55497.0,67254.85972592844
2021,5.483333333333333,DE,59619.0,69019.20944336176
2022,4.208333333333333,DE,63890.0,68490.65814575297
2023,3.891666666666666,DE,66557.0,68521.83561971274
2024,3.9166666666666665,DE,69282.0,69282.0
2025,4.736363636363636,DE,,
2026,5.4,DE,,
1929,,FL,519.0,
1930,,FL,468.0,
1931,,FL,397.0,
1932,,FL,317.0,
1933,,FL,289.0,
1934,,FL,348.0,
1935,,FL,378.0,
1936,,FL,453.0,
1937,,FL,491.0,
1938,,FL,466.0,
1939,,FL,502.0,
1940,,FL,531.0,
1941,,FL,634.0,
1942,,FL,837.0,
1943,,FL,1057.0,
1944,,FL,1154.0,
1945,,FL,1215.0,
1946,,FL,1200.0,
1947,,FL,1195.0,16786.445667587133
1948,,FL,1240.0,16177.405974908157
1949,,FL,1246.0,16416.698708480628
1950,,FL,1351.0,17612.72615757576
1951,,FL,1440.0,17391.890143737168
1952,,FL,1539.0,18172.45213927227
1953,,FL,1636.0,19172.28817632775
1954,,FL,1628.0,19009.88704013897
1955,,FL,1743.0,20405.258448141813
1956,,FL,1870.0,21574.019614453402
1957,,FL,1915.0,21368.22347047664
1958,,FL,1967.0,21365.183154918202
1959,,FL,2091.0,22502.328181818182
1960,,FL,2105.0,22319.913497831112
1961,,FL,2130.0,22345.81444735522
1962,,FL,2209.0,22905.219815998236
1963,,FL,2299.0,23542.723128400434
1964,,FL,2449.0,24751.548413252433
1965,,FL,2599.0,25859.328704340012
1966,,FL,2781.0,26867.022245605032
1967,,FL,3007.0,28263.38238701623
1968,,FL,3355.0,30250.27111377246
1969,,FL,3765.0,32196.46335756475
1970,,FL,4131.0,33363.32443252521
1971,,FL,4433.0,34350.53041169206
1972,,FL,4860.0,36465.770540163445
1973,,FL,5371.0,37926.231922716186
1974,,FL,5757.0,36619.67581277459
1975,,FL,6107.0,35592.28432574702
1976,9.25,FL,6557.0,36128.55173594848
1977,8.266666666666667,FL,7182.0,37167.66950233709
1978,6.791666666666667,FL,8064.0,38773.718472346416
1979,5.9750000000000005,FL,8941.0,38642.13972215844
1980,5.983333333333333,FL,10153.0,38660.45906736799
1981,6.766666666666667,FL,11337.0,39109.9279563783
1982,8.541666666666666,FL,11924.0,38748.65613950276
1983,8.625,FL,12850.0,40478.876401673646
1984,6.591666666666666,FL,13908.0,41978.00611289288
1985,6.091666666666666,FL,14814.0,43188.89071561338
1986,5.858333333333333,FL,15597.0,44604.5762105903
1987,5.3999999999999995,FL,16330.0,45087.49650872818
1988,5.191666666666666,FL,17580.0,46627.04519129149
1989,5.608333333333333,FL,19057.0,48233.54504538426
1990,6.183333333333334,FL,19765.0,47453.87535557115
1991,7.675,FL,20109.0,46326.73023378214
1992,8.408333333333333,FL,20812.0,46530.99420086714
1993,7.408333333333334,FL,21623.0,46949.95990886544
1994,6.491666666666667,FL,22289.0,47171.654153033116
1995,5.6000000000000005,FL,23464.0,48303.27321010609
1996,5.291666666666667,FL,24443.0,48883.117172607985
1997,4.941666666666666,FL,25397.0,49630.850888231325
1998,4.433333333333334,FL,26909.0,51784.49343182865
1999,3.9416666666666664,FL,27662.0,52091.15769684842
2000,3.733333333333333,FL,29387.0,53537.13221023085
2001,4.666666666666667,FL,30405.0,53874.28246175571
2002,5.641666666666667,FL,30815.0,53743.193138435876
2003,5.291666666666667,FL,31779.0,54179.42412228262
2004,4.608333333333333,FL,33706.0,55971.64624288676
2005,3.7416666666666667,FL,35736.0,57410.29882553773
2006,3.283333333333333,FL,38009.0,59155.845454996495
2007,4.008333333333334,FL,39184.0,59282.82989715168
2008,6.3,FL,39185.0,57105.78379211252
2009,10.216666666666667,FL,36777.0,53768.766566878054
2010,11.25,FL,38779.0,55782.80924096091
2011,10.183333333333334,FL,40437.0,56397.1348661542
2012,8.674999999999999,FL,41211.0,56309.228150080235
2013,7.516666666666667,FL,40743.0,54865.457780420205
2014,6.441666666666666,FL,42877.0,56821.22506882397
2015,5.5,FL,44957.0,59505.58794959672
2016,4.908333333333334,FL,45730.0,59771.22250365878
2017,4.283333333333333,FL,48447.0,62000.95087936162
2018,3.641666666666667,FL,51015.0,63732.95037425403
2019,3.2416666666666667,FL,53666.0,65850.79482800716
2020,8.066666666666666,FL,56539.0,68517.62282725675
2021,4.7250000000000005,FL,62238.0,72051.15076294384
2022,3.0083333333333333,FL,64171.0,68791.89268854458
2023,2.9250000000000003,FL,67821.0,69823.15028568803
2024,3.358333333333333,FL,70390.0,70390.0
2025,3.872727272727273,FL,,
2026,4.55,FL,,
1929,,GA,343.0,
1930,,GA,303.0,
1931,,GA,254.0,
1932,,GA,197.0,
1933,,GA,202.0,
1934,,GA,241.0,
1935,,GA,267.0,
1936,,GA,300.0,
1937,,GA,312.0,
1938,,GA,288.0,
1939,,GA,308.0,
1940,,GA,338.0,
1941,,GA,432.0,
1942,,GA,592.0,
1943,,GA,749.0,
1944,,GA,852.0,
1945,,GA,899.0,
1946,,GA,859.0,
1947,,GA,896.0,12586.322441973283
1948,,GA,997.0,13007.1562556318
1949,,GA,983.0,12951.536782051731
1950,,GA,1087.0,14171.00912900433
1951,,GA,1240.0,14976.349845995896
1952,,GA,1322.0,15610.124579673778
1953,,GA,1369.0,16043.314494738808
1954,,GA,1351.0,15775.403802965446
1955,,GA,1475.0,17267.788990825688
1956,,GA,1552.0,17905.28258910785
1957,,GA,1580.0,17630.17915579796
1958,,GA,1631.0,17715.614502120785
1959,,GA,1709.0,18391.429393939394
1960,,GA,1749.0,18545.14427919554
1961,,GA,1799.0,18873.295864221614
1962,,GA,1901.0,19711.554038122522
1963,,GA,2024.0,20726.607921653973
1964,,GA,2148.0,21709.402201578698
1965,,GA,2331.0,23192.80308188402
1966,,GA,2545.0,24587.044809444375
1967,,GA,2750.0,25847.789013732836
1968,,GA,2986.0,26923.19211497006
1969,,GA,3292.0,28151.59558382554
1970,,GA,3542.0,28606.365320746623
1971,,GA,3823.0,29623.748649650064
1972,,GA,4203.0,31536.138596770983
1973,,GA,4656.0,32877.40380416432
1974,,GA,5019.0,31925.33488002704
1975,,GA,5354.0,31203.71545440471
1976,8.133333333333333,GA,5881.0,32403.84516686183
1977,6.933333333333334,GA,6396.0,33100.02981578224
1978,5.733333333333333,GA,7154.0,34398.212047515655
1979,5.133333333333334,GA,7850.0,33926.9429391504
1980,6.308333333333334,GA,8604.0,32762.197361925955
1981,6.433333333333334,GA,9594.0,33096.99645527859
1982,7.783333333333334,GA,10237.0,33266.5207061464
1983,7.616666666666667,GA,11066.0,34859.085312133895
1984,6.116666666666667,GA,12305.0,37139.73002726107
1985,6.358333333333333,GA,13191.0,38457.17952137546
1986,5.908333333333334,GA,14104.0,40334.86842816987
1987,5.55,GA,14847.0,40992.900224438905
1988,5.608333333333333,GA,15948.0,42298.527685478766
1989,5.416666666666667,GA,16928.0,42845.01498285484
1990,5.366666666666667,GA,17831.0,42810.52625677658
1991,5.291666666666667,GA,18333.0,42235.21534516524
1992,6.633333333333333,GA,19347.0,43255.58066520164
1993,5.733333333333333,GA,20070.0,43577.935317528994
1994,5.05,GA,21070.0,44591.805509641876
1995,4.75,GA,22210.0,45721.7736957235
1996,4.625,GA,23437.0,46871.235821069975
1997,4.466666666666667,GA,24356.0,47596.52731557909
1998,4.175,GA,26107.0,50241.10037625889
1999,3.8333333333333335,GA,27184.0,51191.02128664332
2000,3.533333333333333,GA,28760.0,52394.86583748729
2001,3.983333333333333,GA,29693.0,52612.697554248065
2002,4.983333333333333,GA,30086.0,52471.77377131208
2003,4.825,GA,30805.0,52518.86969655797
2004,4.766666666666667,GA,31982.0,53108.79932771627
2005,5.283333333333333,GA,33283.0,53469.525850973034
2006,4.658333333333333,GA,34574.0,53809.734556579984
2007,4.575,GA,35440.0,53618.40270403878
2008,6.408333333333334,GA,35272.0,51403.2207710959
2009,9.908333333333333,GA,34213.0,50020.14331110745
2010,10.383333333333333,GA,34740.0,49972.78921661162
2011,10.033333333333333,GA,36760.0,51268.85470435068
2012,9.041666666666666,GA,37250.0,50897.06021670158
2013,8.133333333333333,GA,37484.0,50476.81367207302
2014,7.1499999999999995,GA,39550.0,52412.236198241204
2015,6.05,GA,41527.0,54965.60159225266
2016,5.45,GA,42742.0,55865.76847258656
2017,4.758333333333334,GA,44836.0,57379.70635182896
2018,4.016666666666667,GA,46624.0,58247.281745549735
2019,3.6,GA,48529.0,59547.445723705125
2020,6.55,GA,51460.0,62362.561606866635
2021,3.9166666666666665,GA,56079.0,64921.052791463866
2022,3.1166666666666667,GA,57193.0,61311.41354406087
2023,3.225,GA,59691.0,61453.14377114765
2024,3.4,GA,62393.0,62393.0
2025,3.3818181818181814,GA,,
2026,3.55,GA,,
1950,,HI,1580.0,20598.154943722944
1951,,HI,1839.0,22210.89303773101
1952,,HI,2056.0,24277.168030112924
1953,,HI,2114.0,24773.97139655065
1954,,HI,2110.0,24638.12140951672
1955,,HI,2105.0,24643.18361063598
1956,,HI,2130.0,24573.615924484355
1957,,HI,2161.0,24113.17541498696
1958,,HI,2121.0,23037.902120783685
1959,,HI,2290.0,24643.869696969698
1960,,HI,2516.0,26677.863354177236
1961,,HI,2661.0,27916.53157014659
1962,,HI,2750.0,28514.873016747468
1963,,HI,2949.0,30198.995435255714
1964,,HI,3125.0,31583.743891961556
1965,,HI,3412.0,33948.453073954646
1966,,HI,3674.0,35494.2250019248
1967,,HI,3915.0,36797.85235955056
1968,,HI,4338.0,39113.46530299402
1969,,HI,4903.0,41928.09026351659
1970,,HI,5538.0,44726.72251448187
1971,,HI,5791.0,44873.431449156036
1972,,HI,6170.0,46295.02144707993
1973,,HI,6643.0,46908.20306509097
1974,,HI,7412.0,47146.957985806024
1975,,HI,7907.0,46082.88720544977
1976,9.125,HI,8367.0,46101.50867388759
1977,7.55,HI,8828.0,45685.907319219135
1978,6.9750000000000005,HI,9640.0,46351.51861029507
1979,5.683333333333334,HI,10572.0,45691.1644270953
1980,4.966666666666666,HI,11872.0,45206.04452356868
1981,5.175,HI,12705.0,43829.19949596774
1982,6.133333333333333,HI,13243.0,43034.92563363259
1983,5.891666666666667,HI,14265.0,44936.2779665272
1984,5.416666666666667,HI,15038.0,45388.64365298268
1985,5.241666666666666,HI,15819.0,46118.87823884758
1986,4.641666666666667,HI,16593.0,47452.954610651075
1987,3.6999999999999997,HI,17380.0,47986.57007481297
1988,3.0416666666666665,HI,18952.0,50265.970447403655
1989,2.4833333333333334,HI,20880.0,52847.58464331339
1990,2.6083333333333334,HI,22431.0,53854.68647107596
1991,2.766666666666667,HI,23272.0,53613.5892386781
1992,4.108333333333333,HI,24530.0,54843.613672269414
1993,4.383333333333334,HI,25115.0,54532.12982061488
1994,5.141666666666667,HI,25376.0,53704.87216956204
1995,5.5,HI,25756.0,53021.61203543695
1996,5.891666666666667,HI,25620.0,51236.97835626628
1997,5.941666666666666,HI,26192.0,51184.44093651041
1998,5.791666666666667,HI,26625.0,51237.95524257451
1999,5.166666666666667,HI,27618.0,52008.29995197599
2000,4.233333333333333,HI,29174.0,53149.08956685863
2001,4.2749999999999995,HI,30178.0,53472.0636780419
2002,4.041666666666667,HI,31353.0,54681.49714325426
2003,3.908333333333333,HI,32557.0,55505.821805253625
2004,3.3083333333333336,HI,34336.0,57017.81419912656
2005,2.841666666666667,HI,36278.0,58281.02811710482
2006,2.566666666666667,HI,38315.0,59632.09288874189
2007,2.7416666666666667,HI,40301.0,60972.77786048157
2008,4.091666666666667,HI,41887.0,61043.51067245673
2009,6.5,HI,41144.0,60153.414678403096
2010,6.7,HI,41498.0,59694.03589265829
2011,6.708333333333333,HI,42758.0,59634.213532334776
2012,5.808333333333334,HI,43523.0,59468.26179359739
2013,4.716666666666667,HI,43548.0,58642.735081406354
2014,4.2250000000000005,HI,45445.0,60224.3760816453
2015,3.4166666666666665,HI,47150.0,62408.26727369453
2016,2.908333333333333,HI,48561.0,63471.470282094335
2017,2.2333333333333334,HI,50506.0,64635.99449115607
2018,2.4,HI,51554.0,64406.322132594185
2019,2.5083333333333333,HI,53940.0,66187.00616820158
2020,11.741666666666667,HI,56995.0,69070.23316718546
2021,5.966666666666666,HI,61051.0,70676.9948460504
2022,3.2416666666666667,HI,62522.0,67024.14976661085
2023,2.8666666666666667,HI,65888.0,67833.08600615463
2024,2.766666666666666,HI,69520.0,69520.0
2025,2.3363636363636364,HI,,
2026,2.25,HI,,
1929,,IA,571.0,
1930,,IA,501.0,
1931,,IA,396.0,
1932,,IA,293.0,
1933,,IA,252.0,
1934,,IA,271.0,
1935,,IA,418.0,
1936,,IA,391.0,
1937,,IA,513.0,
1938,,IA,451.0,
1939,,IA,468.0,
1940,,IA,494.0,
1941,,IA,603.0,
1942,,IA,829.0,
1943,,IA,1024.0,
1944,,IA,1004.0,
1945,,IA,1096.0,
1946,,IA,1238.0,
1947,,IA,1211.0,17011.201425479514
1948,,IA,1621.0,21148.0444236501
1949,,IA,1362.0,17945.059101886527
1950,,IA,1539.0,20063.64585974026
1951,,IA,1647.0,19891.974351899386
1952,,IA,1743.0,20581.27620451694
1953,,IA,1676.0,19641.048278438455
1954,,IA,1815.0,21193.455146100874
1955,,IA,1696.0,19855.03059555279
1956,,IA,1784.0,20581.84545036624
1957,,IA,1969.0,21970.77389732037
1958,,IA,2017.0,21908.27372825115
1959,,IA,2053.0,22093.390606060606
1960,,IA,2085.0,22107.84781139091
1961,,IA,2207.0,23153.62088512346
1962,,IA,2307.0,23921.386199867782
1963,,IA,2455.0,25140.228482045703
1964,,IA,2571.0,25984.577774794612
1965,,IA,2851.0,28366.65876724639
1966,,IA,3082.0,29774.959568843835
1967,,IA,3105.0,29184.50359550562
1968,,IA,3335.0,30069.94162874252
1969,,IA,3698.0,31623.511685597463
1970,,IA,3923.0,31683.44753057284
1971,,IA,4082.0,31630.69369287773
1972,,IA,4559.0,34207.29380506279
1973,,IA,5466.0,38597.05523916713
1974,,IA,5657.0,35983.586255491726
1975,,IA,6293.0,36676.31328998297
1976,4.141666666666667,IA,6640.0,36585.87517564403
1977,4.05,IA,7300.0,37778.33296673082
1978,3.8666666666666667,IA,8406.0,40418.13956827182
1979,4.191666666666666,IA,9017.0,38970.60439265213
1980,5.991666666666667,IA,9612.0,36600.44642524782
1981,6.491666666666666,IA,10895.0,37585.134081744865
1982,8.424999999999999,IA,11268.0,36616.89511740331
1983,8.166666666666666,IA,11557.0,36405.78790460251
1984,6.916666666666667,IA,12914.0,38977.85238293778
1985,7.375,IA,13504.0,39369.70299876084
1986,6.791666666666667,IA,14139.0,40434.9620466459
1987,5.608333333333333,IA,14899.0,41136.4733915212
1988,4.658333333333333,IA,15434.0,40935.256853378436
1989,4.3500000000000005,IA,16785.0,42483.07989645667
1990,4.425,IA,17627.0,42320.74176031635
1991,4.675,IA,17948.0,41348.259696450434
1992,4.483333333333333,IA,19076.0,42649.68505553246
1993,4.1499999999999995,IA,19036.0,41332.813986272144
1994,3.6,IA,20657.0,43717.74686343959
1995,3.5083333333333333,IA,21363.0,43978.12928688614
1996,3.5833333333333335,IA,23168.0,46333.26754714977
1997,3.141666666666667,IA,24180.0,47252.58788350724
1998,2.8499999999999996,IA,25198.0,48491.793284596904
1999,2.6833333333333336,IA,25705.0,48405.87118059029
2000,2.6750000000000003,IA,27341.0,49809.73667812031
2001,3.3333333333333335,IA,28145.0,49869.81351376795
2002,4.0,IA,28804.0,50235.88950704225
2003,4.458333333333333,IA,29344.0,50028.03805797102
2004,4.508333333333334,IA,31615.0,52499.36497860515
2005,4.283333333333333,IA,32411.0,52068.64772874702
2006,3.691666666666667,IA,34197.0,53222.98526729235
2007,3.716666666666667,IA,36366.0,55019.380156181556
2008,4.158333333333333,IA,38490.0,56092.93398388186
2009,6.466666666666666,IA,37246.0,54454.454674115346
2010,6.091666666666666,IA,38190.0,54935.544622406385
2011,5.583333333333333,IA,40879.0,57013.58845101065
2012,5.008333333333334,IA,42539.0,58123.75958545687
2013,4.7250000000000005,IA,43009.0,57916.905325530584
2014,4.258333333333334,IA,44120.0,58468.466777911555
2015,3.716666666666667,IA,45442.0,60147.539373302796
2016,3.6,IA,45669.0,59691.49268575536
2017,3.091666666666667,IA,46767.0,59850.93957882025
2018,2.5833333333333335,IA,48773.0,60932.0236911397
2019,2.6583333333333337,IA,49674.0,60952.41647013802
2020,5.216666666666667,IA,52621.0,63769.53661707985
2021,3.8833333333333333,IA,58195.0,67370.68541163785
2022,2.85,IA,61515.0,65944.63665418679
2023,2.9583333333333335,IA,62557.0,64403.75123371502
2024,3.141666666666667,IA,63573.0,63573.0
2025,3.5,IA,,
2026,3.4,IA,,
1929,,ID,499.0,
1930,,ID,488.0,
1931,,ID,366.0,
1932,,ID,268.0,
1933,,ID,228.0,
1934,,ID,389.0,
1935,,ID,394.0,
1936,,ID,466.0,
1937,,ID,421.0,
1938,,ID,421.0,
1939,,ID,431.0,
1940,,ID,459.0,
1941,,ID,594.0,
1942,,ID,919.0,
1943,,ID,1040.0,
1944,,ID,1110.0,
1945,,ID,1144.0,
1946,,ID,1203.0,
1947,,ID,1273.0,17882.129987312488
1948,,ID,1352.0,17638.591030706313
1949,,ID,1297.0,17088.65026075391
1950,,ID,1352.0,17625.762964502166
1951,,ID,1532.0,18503.038680698155
1952,,ID,1693.0,19990.878149309912
