county_fips,state_fips,year,county_sworn_officers_per_100k,county_sworn_officers,population,has_county_sworn_officers
01069,01,2024,269.736481173308,295.0,109366,1
01071,01,2009,177.6996315070799,95.0,53461,1
01071,01,2010,189.90673886883275,101.0,53184,1
01071,01,2011,187.9204720562258,100.0,53214,1
01071,01,2012,186.51444073927544,99.0,53079,1
01071,01,2013,185.05579998867006,98.0,52957,1
01071,01,2014,180.73893687454816,95.0,52562,1
01071,01,2015,174.34620174346202,91.0,52195,1
01071,01,2016,182.73447718704315,95.0,51988,1
01071,01,2017,183.2986030716987,95.0,51828,1
01071,01,2018,176.28484531489124,91.0,51621,1
01071,01,2019,178.20478053693876,92.0,51626,1
01071,01,2020,173.22774689712935,91.0,52532,1
01071,01,2021,172.7148496811418,91.0,52688,1
01071,01,2022,168.42663033193293,89.0,52842,1
01071,01,2023,104.82376504501808,56.0,53423,1
01071,01,2024,158.05132019338043,85.0,53780,1
01073,01,2009,342.4756356302235,2255.0,658441,1
01073,01,2010,338.0354443456925,2225.0,658215,1
01073,01,2011,334.29112806541167,2200.0,658109,1
01073,01,2012,327.47723995191933,2155.0,658061,1
01073,01,2013,334.46337967281744,2205.0,659265,1
01073,01,2014,334.86269114447276,2210.0,659972,1
01073,01,2015,343.09680447570236,2266.0,660455,1
01073,01,2016,337.55184805472305,2229.0,660343,1
01073,01,2017,348.0902790938131,2296.0,659599,1
01073,01,2018,324.37153961988327,2139.0,659429,1
01073,01,2019,360.3245198330329,2373.0,658573,1
01073,01,2020,351.25317350572897,2370.0,674727,1
01073,01,2021,351.81139564297416,2356.0,669677,1
01073,01,2022,324.99778376453514,2163.0,665543,1
01073,01,2023,327.3682245017197,2174.0,664084,1
01073,01,2024,329.4501341869953,2190.0,664744,1
01075,01,2009,149.77193818503642,22.0,14689,1
01075,01,2010,165.56291390728478,24.0,14496,1
01075,01,2011,153.94304107480232,22.0,14291,1
01075,01,2012,161.42616507580013,23.0,14248,1
01075,01,2013,175.90768364762172,25.0,14212,1
01075,01,2014,156.3943982370086,22.0,14067,1
01075,01,2015,179.50743160766856,25.0,13927,1
01075,01,2016,150.77541642734062,21.0,13928,1
01075,01,2017,158.4786053882726,22.0,13882,1
01075,01,2018,194.49647024924363,27.0,13882,1
01075,01,2019,65.19377037305324,9.0,13805,1
01075,01,2020,186.32650136161675,26.0,13954,1
01075,01,2021,174.86338797814207,24.0,13725,1
01075,01,2022,205.4593484003522,28.0,13628,1
01075,01,2023,176.2632197414806,24.0,13616,1
01075,01,2024,191.98109724580962,26.0,13543,1
01077,01,2009,168.60125802477143,156.0,92526,1
01077,01,2010,185.47073983415464,172.0,92737,1
01077,01,2011,178.17227639379314,165.0,92607,1
01077,01,2012,176.9873302972092,164.0,92662,1
01077,01,2013,186.6215035436511,173.0,92701,1
01077,01,2014,175.2688172043011,163.0,93000,1
01077,01,2015,175.2127970235456,162.0,92459,1
01077,01,2016,183.93291858263456,170.0,92425,1
01077,01,2017,191.21904844215894,177.0,92564,1
01077,01,2018,187.8968511079435,174.0,92604,1
01077,01,2019,197.34926506270963,183.0,92729,1
01077,01,2020,205.2514596250173,193.0,94031,1
01077,01,2021,181.34660396853846,172.0,94846,1
01077,01,2022,190.81780549096482,183.0,95903,1
01077,01,2023,198.2099166898944,192.0,96867,1
01077,01,2024,196.91903755820394,192.0,97502,1
01079,01,2009,148.62305114381468,51.0,34315,1
01079,01,2010,151.41808863781958,52.0,34342,1
01079,01,2011,155.64887962174384,53.0,34051,1
01079,01,2012,153.81884872507837,52.0,33806,1
01079,01,2013,154.8771407297096,52.0,33575,1
01079,01,2014,149.50364788900848,50.0,33444,1
01079,01,2015,141.84397163120568,47.0,33135,1
01079,01,2016,150.48003129984653,50.0,33227,1
01079,01,2017,151.2264464809606,50.0,33063,1
01079,01,2018,106.25056919947785,35.0,32941,1
01079,01,2019,133.64111286599442,44.0,32924,1
01079,01,2020,120.93726379440665,40.0,33075,1
01079,01,2021,121.02142079148008,40.0,33052,1
01079,01,2022,135.61569525646436,45.0,33182,1
01079,01,2023,152.21608715117145,51.0,33505,1
01079,01,2024,142.9975869157208,48.0,33567,1
01081,01,2009,194.85299424101152,270.0,138566,1
01081,01,2010,196.74133840930725,277.0,140794,1
01081,01,2011,193.5752445708735,279.0,144130,1
01081,01,2012,189.14025321908633,281.0,148567,1
01081,01,2013,185.10101509133187,281.0,151809,1
01081,01,2014,163.09518416164545,252.0,154511,1
01081,01,2015,156.09669075015609,245.0,156954,1
01081,01,2016,184.08222758343388,293.0,159168,1
01081,01,2017,165.38652130822598,267.0,161440,1
01081,01,2018,179.03407146697953,293.0,163656,1
01081,01,2019,175.63904656561851,289.0,164542,1
01081,01,2020,173.2854463101066,303.0,174856,1
01081,01,2021,171.12106815572017,304.0,177652,1
01081,01,2022,168.46733390777933,305.0,181044,1
01081,01,2023,171.486560554835,316.0,184271,1
01081,01,2024,116.05189329613995,218.0,187847,1
01083,01,2009,116.813811081327,95.0,81326,1
01083,01,2010,113.00657602096632,94.0,83181,1
01083,01,2011,111.0370863868532,95.0,85557,1
01083,01,2012,108.78776080434234,95.0,87326,1
01083,01,2013,110.21638400287912,98.0,88916,1
01083,01,2014,108.16896433735472,98.0,90599,1
01083,01,2015,111.39627586960084,102.0,91565,1
01083,01,2016,110.93519445970252,103.0,92847,1
01083,01,2017,107.29841708275788,101.0,94130,1
01083,01,2018,115.41220874013538,111.0,96177,1
01083,01,2019,101.0969013799727,100.0,98915,1
01083,01,2020,96.92061146350123,101.0,104209,1
01083,01,2021,97.87015892249616,105.0,107285,1
01083,01,2022,86.5441826082253,96.0,110926,1
01083,01,2023,86.23468027838994,99.0,114803,1
01083,01,2024,90.80055825528409,108.0,118942,1
01085,01,2009,243.7750304718788,28.0,11486,1
01085,01,2010,230.3126937726991,26.0,11289,1
01085,01,2011,206.46319569120288,23.0,11140,1
01085,01,2012,211.96203114920283,23.0,10851,1
01085,01,2013,215.739611668699,23.0,10661,1
01085,01,2014,247.76062511911567,26.0,10494,1
01085,01,2015,241.54589371980674,25.0,10350,1
01085,01,2016,273.224043715847,28.0,10248,1
01085,01,2017,247.5982965237199,25.0,10097,1
01085,01,2018,170.44315219570885,17.0,9974,1
01085,01,2019,318.7332922064569,31.0,9726,1
01085,01,2020,223.6483858420848,23.0,10284,1
01085,01,2021,251.61030595813205,25.0,9936,1
01085,01,2022,235.22192677439148,23.0,9778,1
01085,01,2023,247.88266887006816,24.0,9682,1
01085,01,2024,337.37480231945176,32.0,9485,1
01087,01,2009,250.1179801793299,53.0,21190,1
01087,01,2010,204.60358056265983,44.0,21505,1
01087,01,2011,211.42642360458558,45.0,21284,1
01087,01,2012,368.7888198757764,76.0,20608,1
01087,01,2013,329.6538634433844,66.0,20021,1
01087,01,2014,351.3059416526653,69.0,19641,1
01087,01,2015,279.8507462686567,54.0,19296,1
01087,01,2016,241.34312696747116,46.0,19060,1
01087,01,2017,266.0565104028096,50.0,18793,1
01087,01,2018,311.1183887342394,57.0,18321,1
01087,01,2019,321.00951959265,58.0,18068,1
01087,01,2020,277.3212818405916,54.0,19472,1
01087,01,2021,306.6025268277211,58.0,18917,1
01087,01,2022,247.83147459727385,46.0,18561,1
01087,01,2023,310.67749495830384,57.0,18347,1
01087,01,2024,104.63131229693265,19.0,18159,1
01089,01,2009,198.57581546050247,657.0,330856,1
01089,01,2010,179.41355866644847,603.0,336095,1
01089,01,2011,187.88744423011795,638.0,339565,1
01089,01,2012,190.23721296647508,652.0,342730,1
01089,01,2013,183.7720879913451,637.0,346625,1
01089,01,2014,182.6779036924379,639.0,349796,1
01089,01,2015,186.1311076925692,657.0,352977,1
01089,01,2016,208.84200611668803,745.0,356729,1
01089,01,2017,185.2046373029782,670.0,361762,1
01089,01,2018,194.2758117077743,713.0,367004,1
01089,01,2019,194.6855667200309,726.0,372909,1
01089,01,2020,189.48753863369242,740.0,390527,1
01089,01,2021,178.48904485671716,708.0,396663,1
01089,01,2022,175.67517412873775,710.0,404155,1
01089,01,2023,176.85815830738045,732.0,413891,1
01089,01,2024,181.40803817127468,768.0,423355,1
01091,01,2009,184.22295701464336,39.0,21170,1
01091,01,2010,176.56041229242223,37.0,20956,1
01091,01,2011,227.48172886113937,47.0,20661,1
01091,01,2012,240.4907975460123,49.0,20375,1
01091,01,2013,208.7578905512202,42.0,20119,1
01091,01,2014,180.12608826178325,36.0,19986,1
01091,01,2015,182.13093190326822,36.0,19766,1
01091,01,2016,189.50064020486556,37.0,19525,1
01091,01,2017,185.60527943905961,36.0,19396,1
01091,01,2018,209.90764063811923,40.0,19056,1
01091,01,2019,196.15119546201558,37.0,18863,1
01091,01,2020,202.3766280940273,39.0,19271,1
01091,01,2021,210.77036568658446,40.0,18978,1
01091,01,2022,218.2011708355508,41.0,18790,1
01091,01,2023,235.23122159850308,44.0,18705,1
01091,01,2024,286.30077787381157,53.0,18512,1
01093,01,2009,137.04888076747375,42.0,30646,1
01093,01,2010,146.02803738317758,45.0,30816,1
01093,01,2011,150.0717734568707,46.0,30652,1
01093,01,2012,154.17924156934785,47.0,30484,1
01093,01,2013,158.81418740074113,48.0,30224,1
01093,01,2014,172.19113215669393,52.0,30199,1
01093,01,2015,172.64849430591985,52.0,30119,1
01093,01,2016,193.59145527369827,58.0,29960,1
01093,01,2017,174.5435016111708,52.0,29792,1
01093,01,2018,174.78991596638656,52.0,29750,1
01093,01,2019,168.2991686021071,50.0,29709,1
01093,01,2020,191.9451585261354,56.0,29175,1
01093,01,2021,182.93524782548667,53.0,28972,1
01093,01,2022,198.82760275616195,58.0,29171,1
01093,01,2023,198.09419720618877,58.0,29279,1
01093,01,2024,231.89987381918633,68.0,29323,1
01095,01,2009,177.84911021222604,164.0,92213,1
01095,01,2010,172.891475698546,161.0,93122,1
01095,01,2011,159.7529154907077,150.0,93895,1
01095,01,2012,161.25610014852535,152.0,94260,1
01095,01,2013,175.92945864597905,166.0,94356,1
01095,01,2014,165.5049492345396,156.0,94257,1
01095,01,2015,165.98826452397316,157.0,94585,1
01095,01,2016,183.99167306256768,175.0,95113,1
01095,01,2017,177.8763654626878,170.0,95572,1
01095,01,2018,123.73921181241552,119.0,96170,1
01095,01,2019,181.8670304007275,176.0,96774,1
01095,01,2020,189.3435408265613,185.0,97706,1
01095,01,2021,193.34880123743233,190.0,98268,1
01095,01,2022,188.81189113186704,188.0,99570,1
01095,01,2023,193.98066131570351,196.0,101041,1
01095,01,2024,204.58905986921962,209.0,102156,1
01097,01,2009,217.96433928649446,898.0,411994,1
01097,01,2010,209.28347628322223,865.0,413315,1
01097,01,2011,230.71261874558184,953.0,413068,1
01097,01,2012,212.17159317184448,878.0,413816,1
01097,01,2013,211.63612116409533,876.0,413918,1
01097,01,2014,222.38373145896765,921.0,414149,1
01097,01,2015,223.6634480362494,927.0,414462,1
01097,01,2016,207.73837496535688,862.0,414945,1
01097,01,2017,212.53728459466967,880.0,414045,1
01097,01,2018,208.50043971124018,863.0,413908,1
01097,01,2019,208.61063381815543,862.0,413210,1
01097,01,2020,208.00706548361643,862.0,414409,1
01097,01,2021,203.79316687804356,842.0,413164,1
01097,01,2022,193.53693613524246,796.0,411291,1
01097,01,2023,188.7090310750586,777.0,411745,1
01097,01,2024,206.62610133894685,852.0,412339,1
01099,01,2009,206.7361529847532,48.0,23218,1
01099,01,2010,204.30341230167357,47.0,23005,1
01099,01,2011,201.7897876820495,46.0,22796,1
01099,01,2012,190.4255790266153,43.0,22581,1
01099,01,2013,157.87099684258007,35.0,22170,1
01099,01,2014,196.11420231688405,43.0,21926,1
01099,01,2015,211.81562830961917,46.0,21717,1
01099,01,2016,199.55448301466495,43.0,21548,1
01099,01,2017,197.2757162987318,42.0,21290,1
01099,01,2018,199.41126198841516,42.0,21062,1
01099,01,2019,231.51497612501808,48.0,20733,1
01099,01,2020,233.45513601299226,46.0,19704,1
01099,01,2021,225.29441884280595,44.0,19530,1
01099,01,2022,206.1536875740865,40.0,19403,1
01099,01,2023,213.05341924755766,41.0,19244,1
01099,01,2024,215.1440415595319,41.0,19057,1
01101,01,2009,738.5537351663173,1681.0,227607,1
01101,01,2010,633.9731160541165,1455.0,229505,1
01101,01,2011,698.5501049352282,1601.0,229189,1
01101,01,2012,675.0439106233124,1545.0,228874,1
01101,01,2013,729.2168806696175,1664.0,228190,1
01101,01,2014,713.6861626624361,1624.0,227551,1
01101,01,2015,722.020072246006,1641.0,227279,1
01101,01,2016,715.3233261434168,1625.0,227170,1
01101,01,2017,713.2642509845335,1621.0,227265,1
01101,01,2018,291.8270759015293,661.0,226504,1
01101,01,2019,292.2917972854834,662.0,226486,1
01101,01,2020,294.26833593883424,672.0,228363,1
01101,01,2021,271.15087010771083,615.0,226811,1
01101,01,2022,254.68541716323702,577.0,226554,1
01101,01,2023,227.910393599037,515.0,225966,1
01101,01,2024,210.71830150424537,476.0,225894,1
01103,01,2009,201.7586630125931,240.0,118954,1
01103,01,2010,200.65547455019734,240.0,119608,1
01103,01,2011,197.46050789842033,237.0,120024,1
01103,01,2012,194.83439076784734,234.0,120102,1
01103,01,2013,195.69962616353465,234.0,119571,1
01103,01,2014,184.1867318576069,220.0,119444,1
01103,01,2015,186.99112001811213,223.0,119257,1
01103,01,2016,191.5869788077912,228.0,119006,1
01103,01,2017,185.0014295565011,220.0,118918,1
01103,01,2018,182.04239826178872,217.0,119203,1
01103,01,2019,209.7276882326891,251.0,119679,1
01103,01,2020,201.08814634027684,248.0,123329,1
01103,01,2021,182.52616208323192,225.0,123270,1
01103,01,2022,182.74324172020158,227.0,124218,1
01103,01,2023,183.33266908453228,230.0,125455,1
01103,01,2024,183.21119253830778,231.0,126084,1
01105,01,2009,205.799812909261,22.0,10690,1
01105,01,2010,198.80715705765405,21.0,10563,1
01105,01,2011,172.2488038277512,18.0,10450,1
01105,01,2012,216.47151431663877,22.0,10163,1
01105,01,2013,190.01900190019003,19.0,9999,1
01105,01,2014,193.85776961534538,19.0,9801,1
01105,01,2015,186.72199170124483,18.0,9640,1
01105,01,2016,241.29248845992444,23.0,9532,1
01105,01,2017,204.25714900021498,19.0,9302,1
01105,01,2018,220.5071664829107,20.0,9070,1
01105,01,2019,212.93287011094924,19.0,8923,1
01105,01,2020,201.0406811731315,17.0,8456,1
01105,01,2021,168.39066634592254,14.0,8314,1
01105,01,2022,215.38071709109337,17.0,7893,1
01105,01,2023,154.4004117344313,12.0,7772,1
01105,01,2024,181.37064386578572,14.0,7719,1
01107,01,2009,171.59584132431613,34.0,19814,1
01107,01,2010,172.1606157273786,34.0,19749,1
01107,01,2011,170.50738865350831,33.0,19354,1
01107,01,2012,160.54689523020352,31.0,19309,1
01107,01,2013,150.25906735751295,29.0,19300,1
01107,01,2014,133.18863456985005,27.0,20272,1
01107,01,2015,139.58413554100886,29.0,20776,1
01107,01,2016,142.68142681426815,29.0,20325,1
01107,01,2017,138.58641853098396,28.0,20204,1
01107,01,2018,95.09509509509509,19.0,19980,1
01107,01,2019,135.4741595584546,27.0,19930,1
01107,01,2020,152.9374538550786,29.0,18962,1
01107,01,2021,150.41633091592803,28.0,18615,1
01107,01,2022,133.1203407880724,25.0,18780,1
01107,01,2023,154.74094231897976,29.0,18741,1
01107,01,2024,199.91355089690944,37.0,18508,1
01109,01,2009,254.91400491400492,83.0,32560,1
01109,01,2010,251.74400970579313,83.0,32970,1
01109,01,2011,257.3807721423164,85.0,33025,1
01109,01,2012,261.92985097094686,87.0,33215,1
01109,01,2013,281.7736912353552,95.0,33715,1
01109,01,2014,280.12891954576946,93.0,33199,1
01109,01,2015,244.80534989252448,82.0,33496,1
01109,01,2016,316.75830743485534,106.0,33464,1
01109,01,2017,293.8618849140904,98.0,33349,1
01109,01,2018,303.83250105288494,101.0,33242,1
01109,01,2019,326.14604094944735,108.0,33114,1
01109,01,2020,331.2667152929735,109.0,32904,1
01109,01,2021,253.45059240258948,83.0,32748,1
01109,01,2022,278.80477604703316,92.0,32998,1
01109,01,2023,286.4638301721798,95.0,33163,1
01109,01,2024,286.80111097693515,95.0,33124,1
01111,01,2009,196.81595521343596,45.0,22864,1
01111,01,2010,191.82979465492434,44.0,22937,1
01111,01,2011,211.03539239393277,48.0,22745,1
01111,01,2012,190.83122531398394,43.0,22533,1
01111,01,2013,195.1479132478822,44.0,22547,1
01111,01,2014,219.20994944750146,49.0,22353,1
01111,01,2015,216.8717358590776,49.0,22594,1
01111,01,2016,222.18272307145395,50.0,22504,1
01111,01,2017,238.02177458456384,54.0,22687,1
01111,01,2018,228.80274563294762,52.0,22727,1
01111,01,2019,220.05105184402782,50.0,22722,1
01111,01,2020,248.94763047119,55.0,22093,1
01111,01,2021,230.17556528410884,51.0,22157,1
01111,01,2022,236.164334729525,53.0,22442,1
01111,01,2023,254.50875422352888,58.0,22789,1
01111,01,2024,255.77665062643604,59.0,23067,1
01113,01,2009,222.38411103868717,116.0,52162,1
01113,01,2010,228.80291067309315,122.0,53321,1
01113,01,2011,226.06286005979726,124.0,54852,1
01113,01,2012,219.1304347826087,126.0,57500,1
01113,01,2013,223.16522680011497,132.0,59149,1
01113,01,2014,221.19411049574498,131.0,59224,1
01113,01,2015,231.11957038950445,136.0,58844,1
01113,01,2016,219.987969407923,128.0,58185,1
01113,01,2017,219.35597086952708,125.0,56985,1
01113,01,2018,193.82528035442337,112.0,57784,1
01113,01,2019,189.7827849761046,110.0,57961,1
01113,01,2020,205.9002227772902,122.0,59252,1
01113,01,2021,197.78008900104004,116.0,58651,1
01113,01,2022,187.96350090564232,110.0,58522,1
01113,01,2023,173.4929922438427,102.0,58792,1
01113,01,2024,168.26146812379966,99.0,58837,1
01115,01,2009,167.45172210242262,139.0,83009,1
01115,01,2010,160.34270261215013,134.0,83571,1
01115,01,2011,158.38047037808872,133.0,83975,1
01115,01,2012,142.75433277096778,121.0,84761,1
01115,01,2013,150.3321291224799,129.0,85810,1
01115,01,2014,150.00697706870088,129.0,85996,1
01115,01,2015,147.89822753217942,128.0,86546,1
01115,01,2016,151.19235791354546,132.0,87306,1
01115,01,2017,154.67552259854878,136.0,87926,1
01115,01,2018,198.52460125882646,176.0,88654,1
01115,01,2019,172.04397175797658,154.0,89512,1
01115,01,2020,191.95742035403055,176.0,91687,1
01115,01,2021,170.16693591814754,158.0,92850,1
01115,01,2022,178.9537596267536,168.0,93879,1
01115,01,2023,197.93270288102045,189.0,95487,1
01115,01,2024,215.62619290806484,209.0,96927,1
01117,01,2009,176.95165742989394,341.0,192708,1
01117,01,2010,176.50179562520404,346.0,196032,1
01117,01,2011,170.74846427416747,338.0,197952,1
01117,01,2012,155.29186907700884,312.0,200912,1
01117,01,2013,145.0703051867535,296.0,204039,1
01117,01,2014,134.2834981578437,277.0,206280,1
01117,01,2015,167.49697309041488,350.0,208959,1
01117,01,2016,142.46362681155992,301.0,211282,1
01117,01,2017,130.1297084251965,278.0,213633,1
01117,01,2018,146.57927573138883,316.0,215583,1
01117,01,2019,171.79447134155865,374.0,217702,1
01117,01,2020,168.8140589062814,378.0,223915,1
01117,01,2021,167.51965388065213,381.0,227436,1
01117,01,2022,165.55140349352567,381.0,230140,1
01117,01,2023,169.9537229283412,397.0,233593,1
01117,01,2024,166.97108518491837,394.0,235969,1
01119,01,2009,189.14593336243271,26.0,13746,1
01119,01,2010,189.36635105608158,26.0,13730,1
01119,01,2011,214.97405485544846,29.0,13490,1
01119,01,2012,186.01190476190476,25.0,13440,1
01119,01,2013,201.58279826788115,27.0,13394,1
01119,01,2014,248.6812358703843,33.0,13270,1
01119,01,2015,257.4587308799031,34.0,13206,1
01119,01,2016,254.49217243772657,33.0,12967,1
01119,01,2017,251.0000784375245,32.0,12749,1
01119,01,2018,213.70903910083902,27.0,12634,1
01119,01,2019,193.12786674177195,24.0,12427,1
01119,01,2020,213.25459317585302,26.0,12192,1
01119,01,2021,225.75250836120404,27.0,11960,1
01119,01,2022,193.3748108289894,23.0,11894,1
01119,01,2023,153.36116554485812,18.0,11737,1
01119,01,2024,180.9253036960455,21.0,11607,1
01121,01,2009,179.01637757940827,148.0,82674,1
01121,01,2010,178.8930535948985,147.0,82172,1
01121,01,2011,167.35277231472094,137.0,81863,1
01121,01,2012,183.81905387967765,151.0,82146,1
01121,01,2013,186.32474441638678,152.0,81578,1
01121,01,2014,198.74374325252725,162.0,81512,1
01121,01,2015,197.21920915097132,160.0,81128,1
01121,01,2016,204.8366272718244,165.0,80552,1
01121,01,2017,202.14119937111627,162.0,80142,1
01121,01,2018,183.43586607933912,147.0,80137,1
01121,01,2019,197.554327440046,158.0,79978,1
01121,01,2020,196.52156824211457,160.0,81416,1
01121,01,2021,177.51626197924423,143.0,80556,1
01121,01,2022,174.77749956615514,141.0,80674,1
