state_fips,state_abbr,year,imprisonment_rate,police_expenditure_per_capita_real_2024,has_death_penalty,executions_count,prisoners_total,police_expend_per_capita_nominal,population,has_imprisonment_rate,has_police_expenditure,police_expenditure_imputed_flag,sworn_officers_per_100k,has_sworn_officers
5,AR,1979,130.4520297111872,,1,0,2963.0,,2271333.0,1,0,0,,0
5,AR,1980,127.10061177819392,,1,0,2909.0,,2288738.0,1,0,0,,0
5,AR,1981,,,1,0,,,2293201.0,0,0,0,,0
5,AR,1982,171.07935161579545,,1,0,3925.0,,2294257.0,1,0,0,,0
5,AR,1983,181.4151596804699,,1,0,4183.0,,2305761.0,1,0,0,,0
5,AR,1984,,,1,0,,,2319768.0,0,0,0,,0
5,AR,1985,198.1482102201676,,1,0,4611.0,,2327046.0,1,0,0,,0
5,AR,1986,201.588004034333,,1,0,4701.0,,2331984.0,1,0,0,,0
5,AR,1987,232.28759090744143,,1,0,5441.0,,2342355.0,1,0,0,,0
5,AR,1988,235.587299202273,,1,0,5519.0,,2342656.0,1,0,0,,0
5,AR,1989,273.1467235605138,,1,0,6409.0,,2346358.0,1,0,0,,0
5,AR,1990,287.3837839261314,,1,2,6766.0,,2354343.0,1,0,0,,0
5,AR,1991,327.58726872532867,,1,0,7766.0,,2370666.0,1,0,0,,0
5,AR,1992,352.24121986652176,,1,2,8433.0,,2394098.0,1,0,0,,0
5,AR,1993,,,1,0,,,2423743.0,0,0,0,,0
5,AR,1994,,,1,5,,,2450605.0,0,0,0,,0
5,AR,1995,,,1,2,,,2480121.0,0,0,0,,0
5,AR,1996,375.5502307915259,,1,1,9407.0,,2504858.0,1,0,0,,0
5,AR,1997,397.027425042799,,1,4,10021.0,,2524007.0,1,0,0,,0
5,AR,1998,419.1155786655278,,1,1,10638.0,,2538202.0,1,0,0,,0
5,AR,1999,447.4061613100083,,1,4,11415.0,,2551373.0,1,0,0,,0
5,AR,2000,444.8239146893811,,1,2,11915.0,,2678588.0,1,0,0,,0
5,AR,2001,467.9051750817645,,1,1,12594.0,,2691571.0,1,0,0,,0
5,AR,2002,483.78984355453787,259.8386846361096,1,0,13091.0,149.0169542637329,2705927.0,1,1,0,,0
5,AR,2003,488.6568487560261,260.1005123856537,1,1,13315.0,,2724816.0,1,1,1,,0
5,AR,2004,502.13006139610127,260.3623401351978,1,1,13807.0,,2749686.0,1,1,1,,0
5,AR,2005,485.8154893554594,260.62416788474195,1,1,13511.0,,2781097.0,1,1,1,,0
5,AR,2006,486.540142839879,260.8859956342861,1,0,13729.0,,2821761.0,1,1,1,,0
5,AR,2007,502.48363259789727,261.1478233838302,1,0,14314.0,,2848650.0,1,1,1,,0
5,AR,2008,511.9402870845356,261.4096511333743,1,0,14716.0,,2874554.0,1,1,1,,0
5,AR,2009,524.985302966022,261.67147888291845,1,0,15208.0,178.96137277719228,2896843.0,1,1,0,,0
5,AR,2010,554.5520565038032,266.7876224074465,1,0,16204.0,185.453241241096,2921998.0,1,1,0,,0
5,AR,2011,547.6977856117466,263.4444755173991,1,0,16108.0,188.90983387497883,2941038.0,1,1,0,,0
5,AR,2012,496.2619493673287,267.6778264836118,1,0,14654.0,,2952876.0,1,1,1,,0
5,AR,2013,582.1732373256984,271.91117744982444,1,0,17235.0,,2960459.0,1,1,1,,0
5,AR,2014,602.0697537253782,276.14452841603713,1,0,17874.0,,2968759.0,1,1,1,,0
5,AR,2015,594.2480733166607,280.37787938224983,1,0,17707.0,,2979732.0,1,1,1,,0
5,AR,2016,586.1659226924124,284.61123034846247,1,0,17537.0,,2991815.0,1,1,1,,0
5,AR,2017,601.5603283114532,288.8445813146752,1,4,18070.0,225.70630073688645,3003855.0,1,1,0,,0
5,AR,2018,590.9046694383202,300.75088175836527,1,0,17799.0,240.7500794280253,3012161.0,1,1,0,,0
5,AR,2019,587.8546235747613,288.0755901603725,1,0,17759.0,234.78203301241152,3020985.0,1,1,0,,0
5,AR,2020,533.9041049310326,294.34774949513144,1,0,16094.0,242.8533847045464,3014399.0,1,1,0,,0
5,AR,2021,562.3153571026257,280.0303077945025,1,0,17022.0,241.8950377701365,3027127.0,1,1,0,,0
5,AR,2022,578.3563784422869,284.02359983353364,1,0,17625.0,264.97877391072933,3047429.0,1,1,0,,0
5,AR,2023,602.7318545234696,,1,0,18503.0,,3069856.0,1,0,0,,0
5,AR,2024,,,1,0,,,3096080.0,0,0,0,,0
4,AZ,1979,132.41912283903565,,1,0,3490.0,,2635571.0,1,0,0,,0
4,AZ,1980,168.27539453585285,,1,0,4607.0,,2737774.0,1,0,0,,0
4,AZ,1981,,,1,0,,,2810107.0,0,0,0,,0
4,AZ,1982,210.0101008318393,,1,0,6069.0,,2889861.0,1,0,0,,0
4,AZ,1983,232.0368483542023,,1,0,6889.0,,2968925.0,1,0,0,,0
4,AZ,1984,,,1,0,,,3067135.0,0,0,0,,0
4,AZ,1985,,,1,0,,,3183538.0,0,0,0,,0
4,AZ,1986,,,1,0,,,3308262.0,0,0,0,,0
4,AZ,1987,318.5240593604556,,1,0,10948.0,,3437103.0,1,0,0,,0
4,AZ,1988,342.1322177663787,,1,0,12095.0,,3535183.0,1,0,0,,0
4,AZ,1989,365.82891265907176,,1,0,13251.0,,3622185.0,1,0,0,,0
4,AZ,1990,387.62660856480574,,1,0,14261.0,,3679056.0,1,0,0,,0
4,AZ,1991,409.7125394097481,,1,0,15415.0,,3762394.0,1,0,0,,0
4,AZ,1992,426.0558891618591,,1,1,16477.0,,3867333.0,1,0,0,,0
4,AZ,1993,,,1,2,,,3993390.0,0,0,0,,0
4,AZ,1994,,,1,0,,,4147561.0,0,0,0,,0
4,AZ,1995,,,1,1,,,4306908.0,0,0,0,,0
4,AZ,1996,507.4782709143859,,1,2,22493.0,,4432308.0,1,0,0,,0
4,AZ,1997,515.8816371926848,,1,2,23484.0,,4552207.0,1,0,0,,0
4,AZ,1998,542.3076453358135,,1,4,25311.0,,4667277.0,1,0,0,,0
4,AZ,1999,543.829938982892,,1,7,25986.0,,4778332.0,1,0,0,,0
4,AZ,2000,513.7013509706069,,1,3,26510.0,,5160586.0,1,0,0,,0
4,AZ,2001,525.4597678154281,,1,0,27710.0,,5273477.0,1,0,0,,0
4,AZ,2002,544.0625026059739,406.8046133000823,1,0,29359.0,233.3016138043884,5396255.0,1,1,0,,0
4,AZ,2003,565.6613610280555,421.6187683189718,1,0,31170.0,,5510364.0,1,1,1,,0
4,AZ,2004,575.2419678423553,436.43292333786127,1,0,32515.0,,5652404.0,1,1,1,,0
4,AZ,2005,573.2241585442357,451.2470783567508,1,0,33471.0,,5839077.0,1,1,1,,0
4,AZ,2006,593.7993488624664,466.0612333756403,1,0,35801.0,,6029141.0,1,1,1,,0
4,AZ,2007,611.996632121538,480.8753883945298,1,1,37746.0,,6167681.0,1,1,1,,0
4,AZ,2008,630.3617530327073,495.6895434134193,1,0,39589.0,,6280362.0,1,1,1,,0
4,AZ,2009,639.1772925582447,510.5036984323088,1,0,40544.0,349.1417676442981,6343154.0,1,1,0,,0
4,AZ,2010,627.5457124030527,481.2190273744589,1,1,40209.0,334.5118771559252,6407342.0,1,1,0,,0
4,AZ,2011,618.220735389167,456.011195632084,1,4,40020.0,326.9948972845249,6473416.0,1,1,0,,0
4,AZ,2012,611.3163067709687,454.2779354325297,1,6,40080.0,,6556344.0,1,1,1,,0
4,AZ,2013,620.6318607199432,452.5446752329754,1,2,41177.0,,6634690.0,1,1,1,,0
4,AZ,2014,627.6518211467824,450.8114150334211,1,1,42259.0,,6732873.0,1,1,1,,0
4,AZ,2015,625.2039790364432,449.0781548338669,1,0,42719.0,,6832810.0,1,1,1,,0
4,AZ,2016,609.3796955319019,447.3448946343126,1,0,42320.0,,6944767.0,1,1,1,,0
4,AZ,2017,596.3319413719012,445.6116344347583,1,0,42030.0,348.2057829016891,7048088.0,1,1,0,,0
4,AZ,2018,586.3157900613995,418.2350162971528,1,0,42005.0,334.79573793575526,7164228.0,1,1,0,,0
4,AZ,2019,582.0339247567454,476.9277147339063,1,0,42441.0,388.6967944866613,7291843.0,1,1,0,,0
4,AZ,2020,525.8919771626462,504.23868309431367,1,0,37794.0,416.0251644473424,7186647.0,1,1,0,,0
4,AZ,2021,466.2344986033861,452.4916538883957,1,0,33914.0,390.8701403432654,7274022.0,1,1,0,,0
4,AZ,2022,459.49391219751794,454.61602653475154,1,3,33865.0,424.1323516142666,7370065.0,1,1,0,,0
4,AZ,2023,462.596112517953,,1,0,34473.0,,7452073.0,1,0,0,,0
4,AZ,2024,,,1,0,,,7556424.0,0,0,0,,0
6,CA,1979,97.31313916570063,,1,0,22632.0,,23256880.0,1,0,0,,0
6,CA,1980,103.2696379953615,,1,0,24579.0,,23800800.0,1,0,0,,0
6,CA,1981,,,1,0,,,24285933.0,0,0,0,,0
6,CA,1982,,,1,0,,,24820009.0,0,0,0,,0
6,CA,1983,,,1,0,,,25360026.0,0,0,0,,0
6,CA,1984,,,1,0,,,25844393.0,0,0,0,,0
6,CA,1985,189.5192822661107,,1,0,50111.0,,26441109.0,1,0,0,,0
6,CA,1986,219.48003775481703,,1,0,59484.0,,27102237.0,1,0,0,,0
6,CA,1987,241.11537976635333,,1,0,66975.0,,27777158.0,1,0,0,,0
6,CA,1988,267.6023526916168,,1,0,76171.0,,28464249.0,1,0,0,,0
6,CA,1989,298.7764734293366,,1,0,87297.0,,29218164.0,1,0,0,,0
6,CA,1990,324.9036372519621,,1,0,97309.0,,29950111.0,1,0,0,,0
6,CA,1991,334.73932530140445,,1,0,101808.0,,30414114.0,1,0,0,,0
6,CA,1992,354.6323477972478,,1,1,109496.0,,30875920.0,1,0,0,,0
6,CA,1993,,,1,1,,,31147208.0,0,0,0,,0
6,CA,1994,,,1,0,,,31317179.0,0,0,0,,0
6,CA,1995,,,1,0,,,31493525.0,0,0,0,,0
6,CA,1996,459.55063035013967,,1,2,146049.0,,31780829.0,1,0,0,,0
6,CA,1997,489.00747377808506,,1,0,157547.0,,32217708.0,1,0,0,,0
6,CA,1998,,,1,1,,,32682794.0,0,0,0,,0
6,CA,1999,491.97889487264206,,1,2,163067.0,,33145121.0,1,0,0,,0
6,CA,2000,479.5842953524418,,1,1,163001.0,,33987977.0,1,0,0,,0
6,CA,2001,462.4318630530677,,1,1,159444.0,,34479458.0,1,0,0,,0
6,CA,2002,462.725758429229,504.03094935254086,1,1,161361.0,289.06071870075806,34871843.0,1,1,0,,0
6,CA,2003,466.58797300973794,521.3705904397046,1,0,164487.0,,35253159.0,1,1,1,,0
6,CA,2004,468.1882926728347,538.7102315268685,1,0,166556.0,,35574576.0,1,1,1,,0
6,CA,2005,476.3767766405121,556.0498726140323,1,2,170676.0,,35827943.0,1,1,1,,0
6,CA,2006,487.2463722892979,573.3895137011962,1,1,175512.0,,36021202.0,1,1,1,,0
6,CA,2007,480.7738063267926,590.7291547883599,1,0,174282.0,,36250311.0,1,1,1,,0
6,CA,2008,474.4519754585365,608.0687958755237,1,0,173670.0,,36604337.0,1,1,1,,0
6,CA,2009,463.3909765284049,625.4084369626876,1,0,171275.0,427.7269838619273,36961229.0,1,1,0,,0
6,CA,2010,442.2936503789569,596.8940549105773,1,0,165062.0,414.9215625590341,37319550.0,1,1,0,,0
6,CA,2011,397.40611134816055,562.2284905115688,1,0,149569.0,403.1608198795041,37636311.0,1,1,0,,0
6,CA,2012,354.55420199859526,570.8659689629534,1,0,134534.0,,37944551.0,1,1,1,,0
6,CA,2013,355.4708649877314,579.5034474143381,1,0,135981.0,,38253768.0,1,1,1,,0
6,CA,2014,352.67327560948064,588.1409258657227,1,0,136085.0,,38586706.0,1,1,1,,0
6,CA,2015,333.1071715062008,596.7784043171073,1,0,129593.0,,38904296.0,1,1,1,,0
6,CA,2016,332.2776621715711,605.415882768492,1,0,130084.0,,39149186.0,1,1,1,,0
6,CA,2017,333.1122990275126,614.0533612198766,1,0,131039.0,479.82798218049135,39337785.0,1,1,0,,0
6,CA,2018,326.1492758801447,644.812991016893,1,0,128625.0,516.170652255192,39437463.0,1,1,0,,0
6,CA,2019,311.09136684499896,641.1952446961087,1,0,122687.0,522.5750749094583,39437610.0,1,1,0,,0
6,CA,2020,253.988280857871,678.9553372212716,1,0,100396.0,560.1761929222081,39527808.0,1,1,0,,0
6,CA,2021,259.0891863589152,736.1610100508211,1,0,101441.0,635.9086512229342,39152927.0,1,1,0,,0
6,CA,2022,249.47510369684392,663.9867799363818,1,0,97608.0,619.4640267343827,39125347.0,1,1,0,,0
6,CA,2023,244.9155621683988,,1,0,95962.0,,39181667.0,1,0,0,,0
6,CA,2024,,,1,0,,,39364774.0,0,0,0,,0
8,CO,1979,88.72560133706112,,1,0,2528.0,,2849234.0,1,0,0,,0
8,CO,1980,95.70947224683142,,1,0,2784.0,,2908803.0,1,0,0,,0
8,CO,1981,,,1,0,,,2977898.0,0,0,0,,0
8,CO,1982,99.36098020488876,,1,0,3042.0,,3061564.0,1,0,0,,0
8,CO,1983,110.09595899962665,,1,0,3450.0,,3133630.0,1,0,0,,0
8,CO,1984,,,1,0,,,3169992.0,0,0,0,,0
8,CO,1985,104.99504008292396,,1,0,3369.0,,3208723.0,1,0,0,,0
8,CO,1986,117.49988416809526,,1,0,3804.0,,3237450.0,1,0,0,,0
8,CO,1987,147.4629502404554,,1,0,4808.0,,3260480.0,1,0,0,,0
8,CO,1988,176.7168432149162,,1,0,5765.0,,3262281.0,1,0,0,,0
8,CO,1989,210.87862634615232,,1,0,6908.0,,3275818.0,1,0,0,,0
8,CO,1990,232.18282119531628,,1,0,7671.0,,3303862.0,1,0,0,,0
8,CO,1991,249.20068405468996,,1,0,8392.0,,3367567.0,1,0,0,,0
8,CO,1992,260.02927749895593,,1,0,8997.0,,3459995.0,1,0,0,,0
8,CO,1993,,,1,0,,,3560884.0,0,0,0,,0
8,CO,1994,,,1,0,,,3653910.0,0,0,0,,0
8,CO,1995,,,1,0,,,3738061.0,0,0,0,,0
8,CO,1996,326.2241404814835,,1,0,12438.0,,3812716.0,1,0,0,,0
8,CO,1997,345.9261484550251,,1,1,13461.0,,3891293.0,1,0,0,,0
8,CO,1998,360.59760637969526,,1,0,14312.0,,3968967.0,1,0,0,,0
8,CO,1999,386.3285548082373,,1,0,15670.0,,4056133.0,1,0,0,,0
8,CO,2000,389.029520067503,,1,0,16833.0,,4326921.0,1,0,0,,0
8,CO,2001,394.243876713378,,1,0,17448.0,,4425687.0,1,0,0,,0
8,CO,2002,419.40528317483984,416.26860355475577,1,0,18833.0,238.72919286140277,4490406.0,1,1,0,,0
8,CO,2003,434.3599930399944,421.9284448646168,1,0,19671.0,,4528732.0,1,1,1,,0
8,CO,2004,443.5615811364908,427.5882861744779,1,0,20293.0,,4575013.0,1,1,1,,0
8,CO,2005,463.2236358046654,433.24812748433897,1,0,21456.0,,4631888.0,1,1,1,,0
8,CO,2006,476.2496920297185,438.9079687942,1,0,22481.0,,4720423.0,1,1,1,,0
8,CO,2007,475.4710162727202,444.5678101040611,1,0,22841.0,,4803868.0,1,1,1,,0
8,CO,2008,475.977201195158,450.22765141392216,1,0,23274.0,,4889730.0,1,1,1,,0
8,CO,2009,458.4494373209418,455.8874927237832,1,0,22795.0,311.7888578384396,4972195.0,1,1,0,,0
8,CO,2010,452.0024510954745,450.7441492732655,1,0,22815.0,313.327742489954,5047539.0,1,1,0,,0
8,CO,2011,429.0985767000527,440.6563554106384,1,0,21978.0,315.98430270016985,5121900.0,1,1,0,,0
8,CO,2012,393.980352968812,438.9870661462983,1,0,20462.0,,5193660.0,1,1,1,,0
8,CO,2013,386.4897261768385,437.3177768819581,1,0,20371.0,,5270774.0,1,1,1,,0
8,CO,2014,385.7164235123735,435.648487617618,1,0,20646.0,,5352637.0,1,1,1,,0
8,CO,2015,367.4329816615356,433.9791983532779,1,0,20041.0,,5454328.0,1,1,1,,0
8,CO,2016,360.4177895337603,432.3099090889378,1,0,19981.0,,5543844.0,1,1,1,,0
8,CO,2017,355.07397433804584,430.6406198245977,1,0,19946.0,336.5072690830899,5617421.0,1,1,0,,0
8,CO,2018,357.58198609656927,449.4048697567539,1,0,20372.0,359.7471018429374,5697155.0,1,1,0,,0
8,CO,2019,343.5798923536499,451.1822313625649,1,0,19785.0,367.7141873749454,5758486.0,1,1,0,,0
8,CO,2020,280.9634840785343,477.0722903063219,0,0,16259.0,393.6113683504027,5786873.0,1,1,0,,0
8,CO,2021,272.85854627708466,485.7301680288015,0,0,15865.0,419.58214547135645,5814368.0,1,1,0,,0
8,CO,2022,293.3018755910072,462.5422013744491,0,0,17168.0,431.5270473087657,5853355.0,1,1,0,,0
8,CO,2023,295.3026264157071,,0,0,17459.0,,5912240.0,1,0,0,,0
8,CO,2024,,,0,0,,,5988502.0,0,0,0,,0
9,CT,1979,131.1727672285788,,1,0,4061.0,,3095917.0,1,0,0,,0
9,CT,1980,138.37967296399108,,1,0,4308.0,,3113174.0,1,0,0,,0
9,CT,1981,,,1,0,,,3128836.0,0,0,0,,0
9,CT,1982,185.91831253964224,,1,0,5836.0,,3139013.0,1,0,0,,0
9,CT,1983,173.09890037611223,,1,0,5474.0,,3162354.0,1,0,0,,0
9,CT,1984,,,1,0,,,3180014.0,0,0,0,,0
9,CT,1985,192.088358770697,,1,0,6149.0,,3201131.0,1,0,0,,0
9,CT,1986,214.19221153070657,,1,0,6905.0,,3223740.0,1,0,0,,0
9,CT,1987,231.30049016241537,,1,0,7511.0,,3247291.0,1,0,0,,0
9,CT,1988,244.65510354213524,,1,0,8005.0,,3271953.0,1,0,0,,0
9,CT,1989,283.2731772493355,,1,0,9301.0,,3283403.0,1,0,0,,0
9,CT,1990,319.2405358862847,,1,0,10500.0,,3289056.0,1,0,0,,0
9,CT,1991,333.7853945703999,,1,0,10977.0,,3288640.0,1,0,0,,0
9,CT,1992,348.1835250536108,,1,0,11403.0,,3274997.0,1,0,0,,0
9,CT,1993,,,1,0,,,3272325.0,0,0,0,,0
9,CT,1994,,,1,0,,,3268346.0,0,0,0,,0
9,CT,1995,,,1,0,,,3265293.0,0,0,0,,0
9,CT,1996,546.3984107890041,,1,0,17851.0,,3267030.0,1,0,0,,0
9,CT,1997,566.6489419962711,,1,0,18521.0,,3268514.0,1,0,0,,0
9,CT,1998,537.9575580363158,,1,0,17605.0,,3272563.0,1,0,0,,0
9,CT,1999,567.9105407596699,,1,0,18639.0,,3282031.0,1,0,0,,0
9,CT,2000,537.9894406932224,,1,0,18355.0,,3411777.0,1,0,0,,0
9,CT,2001,559.1879598058165,,1,0,19196.0,,3432835.0,1,0,0,,0
9,CT,2002,599.0605273756495,393.62155477778015,1,0,20720.0,225.7411567014548,3458749.0,1,1,0,,0
9,CT,2003,569.5776756317416,395.3270416938293,1,0,19846.0,,3484336.0,1,1,1,,0
9,CT,2004,557.6795131938673,397.0325286098784,1,0,19497.0,,3496094.0,1,1,1,,0
9,CT,2005,554.38391585181,398.7380155259276,1,1,19442.0,,3506956.0,1,1,1,,0
9,CT,2006,584.6832657656377,400.4435024419767,1,0,20566.0,,3517460.0,1,1,1,,0
9,CT,2007,593.2066442319415,402.14898935802586,1,0,20924.0,,3527270.0,1,1,1,,0
9,CT,2008,582.7256986799617,403.85447627407495,1,0,20661.0,,3545579.0,1,1,1,,0
9,CT,2009,553.539256899658,405.5599631901241,1,0,19716.0,277.3690432974049,3561807.0,1,1,0,,0
9,CT,2010,539.8174382741488,420.7131956265658,1,0,19321.0,292.4521949623558,3579173.0,1,1,0,,0
9,CT,2011,510.6124004913293,417.49977255792606,1,0,18324.0,299.37926206978034,3588632.0,1,1,0,,0
9,CT,2012,487.5930786816128,418.2689375573109,0,0,17530.0,,3595211.0,1,1,1,,0
9,CT,2013,488.4320338885008,419.0381025566958,0,0,17563.0,,3595792.0,1,1,1,,0
9,CT,2014,462.6641232562143,419.8072675560807,0,0,16636.0,,3595697.0,1,1,1,,0
9,CT,2015,440.7337648712116,420.5764325554655,0,0,15816.0,,3588561.0,1,1,1,,0
9,CT,2016,417.8131363779845,421.3455975548503,0,0,14957.0,,3579830.0,1,1,1,,0
9,CT,2017,392.6916833271614,422.1147625542352,0,0,14040.0,329.84507138374033,3575324.0,1,1,0,,0
9,CT,2018,382.7323131427887,428.3429941458243,0,0,13681.0,342.8871405467692,3574561.0,1,1,0,,0
9,CT,2019,359.5883592417545,428.8367795610218,0,0,12823.0,349.5026110326857,3566022.0,1,1,0,,0
9,CT,2020,267.03780237302993,449.8145483671241,0,0,9559.0,371.1222040857147,3579643.0,1,1,0,,0
9,CT,2021,274.1032190289556,419.53280260387066,0,0,9889.0,362.3997128416069,3607765.0,1,1,0,,0
9,CT,2022,290.3246933227808,403.9766006645421,0,0,10506.0,376.88848530704473,3618707.0,1,1,0,,0
9,CT,2023,304.80294636440306,,0,0,11099.0,,3641369.0,1,0,0,,0
9,CT,2024,,,0,0,,,3674449.0,0,0,0,,0
11,DC,1979,465.98746081504703,,0,0,2973.0,,638000.0,1,0,0,632.2884012539186,1
11,DC,1980,492.94670846394985,,0,0,3145.0,,638000.0,1,0,0,572.4137931034483,1
11,DC,1981,,,0,0,,,633000.0,0,0,0,567.7725118483412,1
11,DC,1982,651.9169329073482,,0,0,4081.0,,626000.0,1,0,0,616.7731629392971,1
11,DC,1983,698.3922829581993,,0,0,4344.0,,622000.0,1,0,0,620.7395498392283,1
11,DC,1984,,,0,0,,,624000.0,0,0,0,621.6346153846154,1
11,DC,1985,1023.003194888179,,0,0,6404.0,,626000.0,1,0,0,612.9392971246007,1
11,DC,1986,1055.5023923444976,,0,0,6618.0,,627000.0,1,0,0,618.341307814992,1
11,DC,1987,1221.2460063897763,,0,0,7645.0,,626000.0,1,0,0,624.44089456869,1
11,DC,1988,1404.032258064516,,0,0,8705.0,,620000.0,1,0,0,632.258064516129,1
11,DC,1989,,,0,0,,,605000.0,0,0,0,656.8595041322315,1
11,DC,1990,,,0,0,,,606000.0,0,0,0,782.1782178217821,1
11,DC,1991,,,0,0,,,599000.0,0,0,0,751.5859766277129,1
11,DC,1992,,,0,0,,,595000.0,0,0,0,743.5294117647059,1
11,DC,1993,,,0,0,,,580000.0,0,0,0,756.8965517241379,1
11,DC,1994,,,0,0,,,564000.0,0,0,0,731.3829787234042,1
11,DC,1995,,,0,0,,,548000.0,0,0,0,673.5401459854014,1
11,DC,1996,,,0,0,,,534000.0,0,0,0,680.1498127340824,1
11,DC,1997,,,0,0,,,525000.0,0,0,0,804.3809523809524,1
11,DC,1998,,,0,0,,,521000.0,0,0,0,793.0902111324377,1
11,DC,1999,1660.6525911708254,,0,0,8652.0,,521000.0,1,0,0,787.7159309021113,1
11,DC,2000,1303.3620658009052,,0,0,7456.0,,572059.0,1,0,0,742.4059406459824,1
11,DC,2001,478.6737777282664,,0,0,2750.0,,574504.0,1,0,0,795.2947237965271,1
11,DC,2002,,1170.3201021835043,0,0,,671.1761852752644,573158.0,0,1,0,806.5838739056245,1
11,DC,2003,,1200.8176185084349,0,0,,,568502.0,0,1,1,793.1370514087901,1
11,DC,2004,,1231.3151348333652,0,0,,,567754.0,0,1,1,839.0958055777678,1
11,DC,2005,,1261.8126511582957,0,0,,,567136.0,0,1,1,840.5391299441404,1
11,DC,2006,,1292.310167483226,0,0,,,570681.0,0,1,1,840.3994525838428,1
11,DC,2007,,1322.8076838081563,0,0,,,580236.0,0,1,1,844.8286559262093,1
11,DC,2008,,1353.305200133087,0,0,,,593215.0,0,1,1,855.676272515024,1
11,DC,2009,,1383.8027164580174,0,0,,946.4051445245248,605226.0,0,1,0,845.6345233020392,1
11,DC,2010,,1352.2961766795631,0,0,,940.0275275895514,605211.0,0,1,0,754.4476223994607,1
11,DC,2011,,1328.4749388188234,0,0,,952.6181162328526,620427.0,0,1,0,785.1044522562687,1
11,DC,2012,,1303.2851696778264,0,0,,,635040.0,0,1,1,777.2738725119677,1
11,DC,2013,,1278.0954005368292,0,0,,,651538.0,0,1,1,798.1115452974348,1
11,DC,2014,,1252.9056313958322,0,0,,,662328.0,0,1,1,778.4662584097306,1
11,DC,2015,,1227.7158622548352,0,0,,,675409.0,0,1,1,722.0809909254984,1
11,DC,2016,,1202.526093113838,0,0,,,685815.0,0,1,1,699.1681430123284,1
11,DC,2017,,1177.336323972841,0,0,,919.9834222182568,694906.0,0,1,0,695.6336540481734,1
11,DC,2018,,1117.9569256267987,0,0,,894.9207964683764,701547.0,0,1,0,623.9068800807358,1
11,DC,2019,,1142.5320683104967,0,0,,931.1653293167968,705749.0,0,1,0,596.8127478749527,1
11,DC,2020,,1197.4338625382993,0,0,,987.9500250164964,689545.0,0,1,0,605.3267009404752,1
11,DC,2021,,1155.7136479041926,0,0,,998.3254980971568,670050.0,0,1,0,600.7014401910305,1
11,DC,2022,,1072.4378375255676,0,0,,1000.5269401893114,671803.0,0,1,0,567.7259553767994,1
11,DC,2023,,,0,0,,,678972.0,0,0,0,556.8712700965577,1
11,DC,2024,,,0,0,,,702250.0,0,0,0,519.7579209683162,1
10,DE,1979,238.49380823686016,,1,0,1419.0,,594984.0,1,0,0,146.05434767993762,1
10,DE,1980,225.0726569499377,,1,0,1339.0,,594919.0,1,0,0,122.36959989511178,1
10,DE,1981,,,1,0,,,595975.0,0,0,0,116.61562985024538,1
10,DE,1982,344.1553672882159,,1,0,2062.0,,599148.0,1,0,0,119.16922029281581,1
10,DE,1983,361.70964790290986,,1,0,2190.0,,605458.0,1,0,0,188.78270664521733,1
10,DE,1984,,,1,0,,,611565.0,0,0,0,189.51378839534638,1
10,DE,1985,412.9197127515041,,1,0,2553.0,,618280.0,1,0,0,198.1302969528369,1
10,DE,1986,450.634920381988,,1,0,2828.0,,627559.0,1,0,0,190.89838564979547,1
10,DE,1987,461.4198669591033,,1,0,2939.0,,636947.0,1,0,0,196.4056664055251,1
10,DE,1988,493.6521612916176,,1,0,3197.0,,647622.0,1,0,0,203.6681891597259,1
10,DE,1989,525.3139654824063,,1,0,3458.0,,658273.0,1,0,0,209.4875530365061,1
10,DE,1990,518.7852265033338,,1,0,3471.0,,669063.0,1,0,0,274.7125457542862,1
10,DE,1991,546.2200310068406,,1,0,3717.0,,680495.0,1,0,0,273.4773951314852,1
10,DE,1992,576.2448598726669,,1,1,3977.0,,690158.0,1,0,0,275.7339623680375,1
10,DE,1993,,,1,2,,,699475.0,0,0,0,297.2229171878909,1
10,DE,1994,,,1,1,,,708416.0,0,0,0,295.58903243292076,1
10,DE,1995,,,1,1,,,718265.0,0,0,0,293.345770711367,1
10,DE,1996,702.8015788966978,,1,3,5110.0,,727090.0,1,0,0,289.92284311433247,1
10,DE,1997,739.4316376063911,,1,0,5435.0,,735024.0,1,0,0,209.24486819478005,1
10,DE,1998,746.9767466864499,,1,0,5558.0,,744066.0,1,0,0,304.2740832130483,1
10,DE,1999,926.6951368079646,,1,2,6983.0,,753538.0,1,0,0,322.21334557779437,1
10,DE,2000,880.1166876278814,,1,1,6921.0,,786373.0,1,0,0,336.86304082159484,1
10,DE,2001,880.1066735034227,,1,2,7003.0,,795699.0,1,0,0,341.71212983804173,1
10,DE,2002,840.766638260712,412.6303973862321,1,0,6778.0,236.6426890639556,806169.0,1,1,0,350.4228021667913,1
10,DE,2003,830.5593011272575,420.241092009861,1,0,6794.0,,818003.0,1,1,1,345.7200034718699,1
10,DE,2004,833.7716642814241,427.85178663349,1,0,6927.0,,830803.0,1,1,1,346.6525758814063,1
10,DE,2005,821.6292965745724,435.4624812571189,1,1,6944.0,,845150.0,1,1,1,346.3290540140803,1
10,DE,2006,836.2932170172751,443.0731758807477,1,0,7186.0,,859268.0,1,1,1,333.65608867082216,1
10,DE,2007,834.6439169990444,450.6838705043766,1,0,7276.0,,871749.0,1,1,1,326.1259835113089,1
